sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_5_1,2021-06-03T01:53:50.544Z,true,1,5,82,27,2032.8369999999995,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,165840.25500000006,165835.91,163786.407,163801.91500000024,163803.073,165854.584
,flow.Sequence,1_5,2021-06-03T01:53:50.545Z,,,5,,,3632.7730000000156,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,165840.7450000002,165835.91,162186.471,162202.33500000017,162203.137,165854.584
Stimulus + Response,canvas.Screen,1_6_1,2021-06-03T01:53:53.520Z,true,3,5,31,-27,1724.3620000002265,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,168816.52000000008,168812.2300000002,167071.202,167077.35500000013,167087.868,168821.132
,flow.Sequence,1_6,2021-06-03T01:53:53.521Z,,,5,,,2957.6460000002116,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,168817.25000000006,168812.2300000002,165837.918,165840.94500000015,165854.584,168821.132
Stimulus + Response,canvas.Screen,1_7_1,2021-06-03T01:53:56.084Z,true,3,15,48,85,1187.9210000000312,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,171379.94000000003,171375.66500000004,170171.078,170175.28500000003,170187.744,171387.696
,flow.Sequence,1_7,2021-06-03T01:53:56.084Z,,,15,,,2554.533000000025,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,171380.64000000007,171375.66500000004,168804.466,168817.55500000008,168821.132,171387.696
Stimulus + Response,canvas.Screen,1_8_1,2021-06-03T01:53:58.348Z,true,3,5,-94,-26,852.5000000001746,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,173644.58000000013,173640.1400000002,172770.974,172785.90500000017,172787.64,173654.272
,flow.Sequence,1_8,2021-06-03T01:53:58.349Z,,,5,,,2252.4440000001923,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,173645.43000000002,173640.1400000002,171371.03,171380.8550000001,171387.696,173654.272
Stimulus + Response,canvas.Screen,1_9_1,2021-06-03T01:54:00.808Z,true,3,15,-87,54,1074.3120000000345,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,176104.6600000002,176100.17500000005,175009.197,175018.66000000018,175025.863,176109.153
,flow.Sequence,1_9,2021-06-03T01:54:00.809Z,,,15,,,2445.9030000000494,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,176105.1850000001,176100.17500000005,173637.606,173645.74000000017,173654.272,176109.153
Stimulus + Response,canvas.Screen,1_10_1,2021-06-03T01:54:05.141Z,true,3,5,0,-87,1974.3560000001744,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,180437.2950000002,180433.41500000018,178442.393,178447.4200000002,178459.059,180442.313
,flow.Sequence,1_10,2021-06-03T01:54:05.141Z,,,5,,,4324.262000000192,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,180437.92000000007,180433.41500000018,176092.487,176105.39000000016,176109.153,180442.313
Stimulus + Response,canvas.Screen,1_11_1,2021-06-03T01:54:07.995Z,true,7,5,18,82,1345.7720000000554,response,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,183291.47000000012,183288.02500000005,181925.587,181932.80000000005,181942.253,183308.865
,flow.Sequence,1_11,2021-06-03T01:54:07.995Z,,,5,,,2845.7120000000577,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,183291.94500000018,183288.02500000005,180425.647,180438.11500000017,180442.313,183308.865
Stimulus + Response,canvas.Screen,1_12_1,2021-06-03T01:54:11.926Z,true,1,15,-67,71,1909.6600000002072,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,187222.3250000002,187218.4450000002,185292.119,185292.08500000005,185308.785,187235.801
,flow.Sequence,1_12,2021-06-03T01:54:11.926Z,,,15,,,3909.58000000022,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,187222.9850000001,187218.4450000002,183292.199,183292.14,183308.865,187235.801
Stimulus + Response,canvas.Screen,1_13_1,2021-06-03T01:54:16.333Z,true,1,15,-35,-72,2706.8530000001774,response,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,191629.7750000001,191625.9200000002,188902.401,188912.94500000004,188919.067,191635.625
,flow.Sequence,1_13,2021-06-03T01:54:16.334Z,,,15,,,4390.119000000181,completion,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,191630.4500000001,191625.9200000002,187219.135,187223.1800000002,187235.801,191635.625
Stimulus + Response,canvas.Screen,1_14_1,2021-06-03T01:54:19.009Z,true,1,5,-11,-31,1067.2140000001236,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,194305.95000000016,194302.7750000001,193218.895,193230.67500000002,193235.561,194318.851
,flow.Sequence,1_14,2021-06-03T01:54:19.009Z,,,5,,,2667.1500000001106,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,194306.40000000017,194302.7750000001,191618.959,191630.65500000017,191635.625,194318.851
Stimulus + Response,canvas.Screen,1_15_1,2021-06-03T01:54:22.632Z,true,6,15,72,-3,2256.708000000159,response,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,197929.44000000012,197925.50500000015,195652.131,195656.4350000001,195668.797,197944.548
,flow.Sequence,1_15,2021-06-03T01:54:22.633Z,,,15,,,3606.654000000155,completion,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,197929.96500000003,197925.50500000015,194302.185,194306.60000000012,194318.851,197944.548
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:54:25.608Z,true,6,15,22,84,1257.1400000000722,response,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,200905.1800000002,200901.62000000008,199627.814,199643.32500000024,199644.48,200911.096
,flow.Sequence,1_16,2021-06-03T01:54:25.609Z,,,15,,,2957.072000000073,completion,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,200905.84500000023,200901.62000000008,197927.882,197930.18000000005,197944.548,200911.096
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:28.806Z,true,4,5,37,73,1370.820000000036,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,204102.7650000001,204098.51000000004,202711.024,202724.64000000013,202727.69,204110.968
,flow.Sequence,1_17,2021-06-03T01:54:28.806Z,,,5,,,3187.414000000048,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,204103.23000000016,204098.51000000004,200894.43,200906.14000000004,200911.096,204110.968
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:31.569Z,true,1,15,-27,93,984.9210000000894,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,206866.39500000025,206862.4850000001,205860.898,205871.255,205877.564,206877.524
,flow.Sequence,1_18,2021-06-03T01:54:31.570Z,,,15,,,2751.517000000109,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,206867.07500000013,206862.4850000001,204094.302,204103.42500000002,204110.968,206877.524
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:35.903Z,true,3,15,29,-12,847.1070000001055,response,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,211200.62000000008,211196.6050000001,210332.832,210343.21000000022,210349.498,211216.13
,flow.Sequence,1_19,2021-06-03T01:54:35.904Z,,,15,,,4319.081000000093,completion,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,211201.31500000003,211196.6050000001,206860.858,206867.3550000001,206877.524,211216.13
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:38.535Z,true,5,5,29,-2,1028.8900000001595,response,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,213832.47500000015,213828.29000000015,212782.734,212796.5300000001,212799.4,213849.358
,flow.Sequence,1_20,2021-06-03T01:54:38.536Z,,,5,,,2612.160000000149,completion,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,213833.17500000022,213828.29000000015,211199.464,211201.6000000001,211216.13,213849.358
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:41.604Z,true,3,15,73,7,1448.9560000001802,response,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,216902.0600000001,216898.25000000017,215432.628,215438.65000000005,215449.294,216915.902
,flow.Sequence,1_21,2021-06-03T01:54:41.605Z,,,15,,,3048.892000000167,completion,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,216902.73500000013,216898.25000000017,213832.692,213833.43000000014,213849.358,216915.902
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:54:43.919Z,true,5,15,12,-33,779.8120000000927,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,219216.52500000005,219212.3200000001,218415.842,218421.99500000014,218432.508,219226.741
,flow.Sequence,1_22,2021-06-03T01:54:43.919Z,,,15,,,2296.4180000000924,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,219217.2250000001,219212.3200000001,216899.236,216902.9300000002,216915.902,219226.741
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:54:46.222Z,true,2,15,41,-20,772.5430000001215,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,221519.8200000002,221515.89000000013,220726.681,220726.4200000002,220743.347,221526.649
,flow.Sequence,1_23,2021-06-03T01:54:46.223Z,,,15,,,2289.1490000001213,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,221520.51500000016,221515.89000000013,219210.075,219217.51000000018,219226.741,221526.649
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:54:48.349Z,true,1,15,-47,26,1049.4420000001846,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,223647.00000000017,223642.71500000017,222576.607,222586.5450000001,222593.273,223659.897
,flow.Sequence,1_24,2021-06-03T01:54:48.350Z,,,15,,,2116.0660000001662,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,223647.67500000016,223642.71500000017,221509.983,221520.80000000022,221526.649,223659.897
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:54:50.872Z,true,7,5,-37,80,889.0810000000929,response,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,226169.69500000004,226165.5800000001,225259.833,225267.44500000018,225276.499,226176.463
,flow.Sequence,1_25,2021-06-03T01:54:50.872Z,,,5,,,2505.6830000001064,completion,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,226170.39000000022,226165.5800000001,223643.231,223647.89500000008,223659.897,226176.463
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:54:53.168Z,true,2,5,75,72,1385.9230000000098,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,228466.5550000002,228462.35,227059.761,227070.96000000025,227076.427,228476.371
,flow.Sequence,1_26,2021-06-03T01:54:53.169Z,,,5,,,2285.887000000017,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,228467.26000000013,228462.35,226159.797,226170.68000000017,226176.463,228476.371
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:54:55.504Z,true,3,5,-33,-58,1081.1410000001779,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,230802.32000000024,230797.93000000017,229700.123,229705.3850000002,229716.789,230816.745
,flow.Sequence,1_27,2021-06-03T01:54:55.505Z,,,5,,,2321.559000000154,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,230803.0150000002,230797.93000000017,228459.705,228467.55000000008,228476.371,230816.745
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:54:57.507Z,true,4,5,62,-75,900.8950000001059,response,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,232804.99000000008,232800.9300000001,231883.369,231886.85500000019,231900.035,232816.665
,flow.Sequence,1_28,2021-06-03T01:54:57.507Z,,,5,,,1984.185000000114,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,232805.67500000008,232800.9300000001,230800.079,230803.2800000001,230816.745,232816.665
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:54:59.403Z,true,1,5,-2,-75,931.2830000000831,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,234701.77000000014,234697.9100000001,233749.961,233765.4550000002,233766.627,234716.589
,flow.Sequence,1_29,2021-06-03T01:54:59.404Z,,,5,,,1881.2450000000827,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,234702.24500000017,234697.9100000001,232799.999,232805.86500000005,232816.665,234716.589
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:55:01.053Z,true,2,5,-45,-94,797.5660000000789,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,236351.66000000003,236347.45500000007,235533.223,235542.71000000017,235549.889,236366.523
,flow.Sequence,1_30,2021-06-03T01:55:01.054Z,,,5,,,1630.8660000000673,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,236352.37500000017,236347.45500000007,234699.923,234702.45000000022,234716.589,236366.523
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:55:03.075Z,true,3,5,-75,-26,819.7060000000929,response,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,238373.64,238369.5150000001,237533.143,237548.84500000003,237549.809,238383.109
,flow.Sequence,1_31,2021-06-03T01:55:03.076Z,,,5,,,2002.9920000001148,completion,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,238374.31500000003,238369.5150000001,236349.857,236352.73500000016,236366.523,238383.109
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:55:05.088Z,true,3,5,-63,56,858.6470000001427,response,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,240386.87000000005,240383.18500000014,239507.872,239521.17000000022,239524.538,240391.17
,flow.Sequence,1_32,2021-06-03T01:55:05.089Z,,,5,,,2000.0760000001465,completion,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,240387.3350000001,240383.18500000014,238366.443,238374.50500000024,238383.109,240391.17
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:55:07.264Z,true,4,15,29,-22,1083.6200000000244,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,242562.0900000001,242558.08000000002,241457.794,241462.89,241474.46,242574.416
,flow.Sequence,1_33,2021-06-03T01:55:07.264Z,,,15,,,2166.9100000000035,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,242562.77000000022,242558.08000000002,240374.504,240387.53500000006,240391.17,242574.416
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:10.622Z,false,4,5,-24,14,2475.5920000001206,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,1,click @1,7,245920.7200000001,245916.64000000013,243424.382,243427.01500000022,243441.048,245924.282
,flow.Sequence,1_34,2021-06-03T01:55:10.623Z,,,5,,,3342.224000000133,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,245921.6050000002,245916.64000000013,242557.75,242563.08000000013,242574.416,245924.282
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:13.822Z,true,1,5,13,90,1792.3590000002296,response,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,249120.57500000016,249116.58500000022,247307.56,247308.03500000003,247324.226,249124.154
,flow.Sequence,1_35,2021-06-03T01:55:13.823Z,,,5,,,3192.303000000218,completion,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,249121.2750000002,249116.58500000022,245907.616,245921.96000000014,245924.282,249124.154
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:17.714Z,true,6,5,52,96,2701.5500000000466,response,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,253013.26000000018,253008.99000000005,250290.774,250292.90500000003,250307.44,253017.182
,flow.Sequence,1_36,2021-06-03T01:55:17.715Z,,,5,,,3884.8360000000393,completion,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,253013.94500000015,253008.99000000005,249107.488,249121.56500000015,249124.154,253017.182
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:21.392Z,false,5,5,-16,-97,2668.9930000001623,response,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,4,click @4,7,256690.86000000016,256686.13500000015,254000.476,254000.8550000002,254017.142,256700.368
,flow.Sequence,1_37,2021-06-03T01:55:21.392Z,,,5,,,3668.953000000154,completion,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,256691.3300000001,256686.13500000015,253000.516,253014.5950000001,253017.182,256700.368
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:23.858Z,true,2,5,70,30,1218.5430000001215,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,259157.27500000002,259152.19500000012,257916.986,257922.92500000008,257933.652,259166.936
,flow.Sequence,1_38,2021-06-03T01:55:23.859Z,,,5,,,2451.8270000001357,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,259157.73000000013,259152.19500000012,256683.702,256691.54000000004,256700.368,259166.936
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:26.801Z,true,1,15,-71,-16,1628.8560000002035,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,262099.81000000017,262095.7400000002,260450.218,260458.28500000015,260466.884,262116.596
,flow.Sequence,1_39,2021-06-03T01:55:26.801Z,,,15,,,2928.8040000002075,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,262100.49000000005,262095.7400000002,259150.27,259157.9200000001,259166.936,262116.596
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:29.380Z,true,1,15,-61,81,1259.0460000000894,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,264679.42500000005,264675.5900000001,263399.878,263409.155,263416.544,264683.16
,flow.Sequence,1_40,2021-06-03T01:55:29.381Z,,,15,,,2558.9940000000934,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,264680.1250000001,264675.5900000001,262099.93,262100.7750000001,262116.596,264683.16
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:31.903Z,true,4,15,38,39,865.2660000001197,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,267202.2350000002,267198.3600000001,266316.428,266320.4200000002,266333.094,267216.392
,flow.Sequence,1_41,2021-06-03T01:55:31.904Z,,,15,,,2515.200000000128,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,267202.94500000024,267198.3600000001,264666.494,264680.4050000001,264683.16,267216.392
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:34.637Z,true,3,15,12,10,1398.8640000001178,response,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,269936.09500000003,269931.8700000001,268516.34,268528.19000000024,268533.006,269949.616
,flow.Sequence,1_42,2021-06-03T01:55:34.637Z,,,15,,,2715.478000000119,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,269936.7900000002,269931.8700000001,267199.726,267203.1300000001,267216.392,269949.616
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:37.046Z,true,1,15,-93,84,1158.6650000001537,response,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,272345.62000000005,272341.5650000002,271166.234,271181.3750000001,271182.9,272359.671
,flow.Sequence,1_43,2021-06-03T01:55:37.047Z,,,15,,,2391.949000000197,completion,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,272346.29000000015,272341.5650000002,269932.95,269937.09000000014,269949.616,272359.671
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:39.108Z,true,6,15,-64,48,894.035000000149,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,274407.6050000001,274403.66000000015,273492.959,273507.25500000024,273509.625,274409.589
,flow.Sequence,1_44,2021-06-03T01:55:39.108Z,,,15,,,2043.989000000176,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,274408.07500000007,274403.66000000015,272343.005,272346.575,272359.671,274409.589
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:41.194Z,true,2,5,93,24,879.954000000027,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,276493.23500000016,276489.49500000005,275592.875,275592.87500000006,275609.541,276509.505
,flow.Sequence,1_45,2021-06-03T01:55:41.194Z,,,5,,,2079.9060000000754,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,276493.905,276489.49500000005,274392.923,274408.265,274409.589,276509.505
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:43.450Z,true,5,5,-84,21,1302.9740000001038,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,278749.64000000025,278745.7750000001,277426.135,277428.74500000017,277442.801,278759.415
,flow.Sequence,1_46,2021-06-03T01:55:43.450Z,,,5,,,2236.270000000077,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,278750.08,278745.7750000001,276492.839,276494.1350000001,276509.505,278759.415
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:49.709Z,true,7,5,96,-12,4645.269000000146,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,285008.5100000001,285004.62000000017,280342.685,280358.59,280359.351,285025.831
,flow.Sequence,1_47,2021-06-03T01:55:49.709Z,,,5,,,6245.205000000191,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,285008.9750000002,285004.62000000017,278742.749,278750.26,278759.415,285025.831
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:52.024Z,true,3,15,-36,-77,866.7500000000582,response,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,287324.145,287319.94000000006,286436.524,286439.4450000002,286453.19,287336.488
,flow.Sequence,1_48,2021-06-03T01:55:52.025Z,,,15,,,2294.109000000055,completion,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,287324.74,287319.94000000006,285009.165,285009.1600000001,285025.831,287336.488
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:54.867Z,true,2,15,9,-15,1427.3230000000913,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,290167.63500000024,290163.75500000006,288719.766,288719.45000000007,288736.432,290169.708
,flow.Sequence,1_49,2021-06-03T01:55:54.868Z,,,15,,,2827.2670000000508,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,290168.30500000017,290163.75500000006,287319.822,287324.92000000004,287336.488,290169.708
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:56.986Z,true,2,5,-28,2,912.8100000001141,response,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,292286.49500000005,292282.4700000001,291352.994,291356.215,291369.66,292302.956
,flow.Sequence,1_50,2021-06-03T01:55:56.987Z,,,5,,,2112.7620000001043,completion,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,292287.1650000002,292282.4700000001,290153.042,290168.49,290169.708,292302.956
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:55:58.823Z,true,1,15,59,-69,791.1540000000386,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,294123.30500000005,294119.44500000007,293311.625,293319.05500000017,293328.291,294128.259
,flow.Sequence,1_51,2021-06-03T01:55:58.824Z,,,15,,,1816.4890000000596,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,294124.0250000001,294119.44500000007,292286.29,292287.41000000015,292302.956,294128.259
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:56:01.644Z,true,2,15,78,96,1795.475000000035,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,296944.32000000007,296940.36000000004,295128.219,295140.4150000001,295144.885,296961.479
