sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:55:00.752Z,true,6,5,-24,-62,1176.000000000029,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,244816,244813.00000000003,243637,243614,243654,244857
,flow.Sequence,1_33,2021-06-03T01:55:00.753Z,,,5,,,2113.000000000029,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,244816,244813.00000000003,242684,242662,242700,244857
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:02.451Z,true,1,15,46,69,936,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,246514,246512,245576,245560,245591,246544
,flow.Sequence,1_34,2021-06-03T01:55:02.451Z,,,15,,,1655,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,246514,246512,244840,244816,244857,246544
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:06.135Z,true,1,15,-22,18,2933,response,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,250198,250196,247263,247252,247282,250238
,flow.Sequence,1_35,2021-06-03T01:55:06.135Z,,,15,,,3652,completion,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,250199,250196,246528,246514,246544,250238
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:08.076Z,false,5,5,-46,-70,929.0000000000291,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,3,click @3,5,252139,252135.00000000003,251206,251194.00000000003,251224,252176
,flow.Sequence,1_36,2021-06-03T01:55:08.076Z,,,5,,,1897.000000000029,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,252139,252135.00000000003,250221,250199,250238,252176
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:09.823Z,true,1,15,43,-4,903,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,253886,253882,252979,252964,252996,253914
,flow.Sequence,1_37,2021-06-03T01:55:09.823Z,,,15,,,1706,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,253887,253882,252160,252139,252176,253914
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:11.705Z,true,2,5,10,-95,1131,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,255768,255764,254633,254607,254650,255802
,flow.Sequence,1_38,2021-06-03T01:55:11.705Z,,,5,,,1850,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,255768,255764,253898,253887,253914,255802
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:14.541Z,true,4,5,51,60,1895.000000000029,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,258605.00000000003,258600.00000000003,256705,256690,256722,258643
,flow.Sequence,1_39,2021-06-03T01:55:14.542Z,,,5,,,2798.000000000029,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,258605.00000000003,258600.00000000003,255786,255768,255802,258643
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:16.872Z,true,2,5,-45,-35,1334.999999999971,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,260935,260930.99999999997,259596,259572.99999999997,259613,260966
,flow.Sequence,1_40,2021-06-03T01:55:16.872Z,,,5,,,2287.999999999971,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,260935,260930.99999999997,258626,258605.00000000003,258643,260966
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:18.830Z,true,1,5,4,15,1022,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,262893,262890,261868,261848,261885,262922
,flow.Sequence,1_41,2021-06-03T01:55:18.830Z,,,5,,,1924,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,262894,262890,260950,260935,260966,262922
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:21.056Z,true,4,15,-30,30,1492,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,265120,265116,263624,263597,263641,265161
,flow.Sequence,1_42,2021-06-03T01:55:21.057Z,,,15,,,2194,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,265120,265116,262905,262894,262922,265161
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:22.531Z,true,1,15,1,5,761.0000000000582,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,266594,266590.00000000006,265829,265816.00000000006,265846,266631
,flow.Sequence,1_43,2021-06-03T01:55:22.531Z,,,15,,,1429.0000000000582,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,266594,266590.00000000006,265145,265120,265161,266631
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:24.357Z,true,5,5,33,-57,1100.0000000000582,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,268420,268417.00000000006,267317,267297,267333,268454
,flow.Sequence,1_44,2021-06-03T01:55:24.357Z,,,5,,,1786.0000000000582,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,268420,268417.00000000006,266614,266594,266631,268454
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:26.751Z,true,2,15,-42,29,1589,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,270814,270811,269222,269197,269238,270843
,flow.Sequence,1_45,2021-06-03T01:55:26.751Z,,,15,,,2357,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,270814,270811,268437,268420,268454,270843
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:29.270Z,true,7,5,-64,-45,1335,response,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,273334,273330,271995,271976,272012,273367
,flow.Sequence,1_46,2021-06-03T01:55:29.271Z,,,5,,,2487,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,273334,273330,270827,270815,270843,273367
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:31.225Z,true,3,5,44,-50,1083,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,275288,275284,274201,274176,274219,275322
,flow.Sequence,1_47,2021-06-03T01:55:31.225Z,,,5,,,1917,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,275288,275284,273350,273334,273367,275322
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:33.163Z,true,3,15,5,-47,1249,response,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,277227.00000000006,277223,275974,275961,275989,277260
,flow.Sequence,1_48,2021-06-03T01:55:33.163Z,,,15,,,1901,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,277227.00000000006,277223,275304,275289,275322,277260
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:34.802Z,true,6,15,12,-90,915,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,278865,278861,277946,277928,277962,278897
,flow.Sequence,1_49,2021-06-03T01:55:34.802Z,,,15,,,1601,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,278865,278861,277244,277227.00000000006,277260,278897
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:36.212Z,true,2,5,-21,88,689,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,280275.00000000006,280271,279582,279562,279600,280319
,flow.Sequence,1_50,2021-06-03T01:55:36.212Z,,,5,,,1374,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,280276,280271,278880,278865,278897,280319
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:55:37.686Z,true,1,5,97,-53,893,response,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,281749,281746,280853,280836,280870,281788
,flow.Sequence,1_51,2021-06-03T01:55:37.686Z,,,5,,,1427,completion,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,281750,281746,280302,280276,280319,281788
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:55:40.073Z,true,5,15,-81,-83,1660,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,284136,284133,282473,282462,282491,284179
,flow.Sequence,1_52,2021-06-03T01:55:40.073Z,,,15,,,2345,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,284137,284133,281772,281750,281788,284179
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:55:42.933Z,true,7,5,-61,64,1762,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,286996,286993,285231,285217,285248,287036
,flow.Sequence,1_53,2021-06-03T01:55:42.933Z,,,5,,,2814,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,286996,286993,284162,284137,284179,287036
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:55:45.095Z,true,4,15,66,47,949.0000000000582,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,289158,289155.00000000006,288206,288181,288223,289192
,flow.Sequence,1_54,2021-06-03T01:55:45.095Z,,,15,,,2119.000000000058,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,289158,289155.00000000006,287019,286996,287036,289192
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:55:47.331Z,true,4,5,-90,31,1346,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,291394,291390,290044,290032,290060,291430
,flow.Sequence,1_55,2021-06-03T01:55:47.331Z,,,5,,,2198,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,291395,291390,289175,289159,289192,291430
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:55:49.217Z,true,3,15,44,6,1209,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,293280.00000000006,293276,292067,292043,292083,293320
,flow.Sequence,1_56,2021-06-03T01:55:49.217Z,,,15,,,1846,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,293281,293276,291415,291395,291430,293320
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:55:52.958Z,true,6,15,74,-7,1861,response,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,297021,297018,295157,295146,295175,297063
,flow.Sequence,1_57,2021-06-03T01:55:52.958Z,,,15,,,3698,completion,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,297022,297018,293303,293281,293320,297063
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:55:54.693Z,true,2,5,-50,17,988,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,298756,298753,297765,297755,297781,298784
,flow.Sequence,1_58,2021-06-03T01:55:54.693Z,,,5,,,1690,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,298756,298753,297047,297022,297063,298784
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:55:56.769Z,true,2,5,-78,7,874.0000000000582,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,300833,300828.00000000006,299954,299943,299971,300872
,flow.Sequence,1_59,2021-06-03T01:55:56.770Z,,,5,,,2044.0000000000582,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,300833,300828.00000000006,298768,298756,298784,300872
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:55:56.770Z,,,,,,142877.00000000006,completion,,,,,,,,,,,,,,,300833,300828.00000000006,157924,157914.00000000003,157951,300872
