sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
,flow.Sequence,1_16,2021-06-03T01:54:34.510Z,,,15,,,1879,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,170414.00000000003,170411,168516,168500,168532,170453
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:36.811Z,true,3,15,-51,35,1259.000000000029,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,172715,172712.00000000003,171453,171430,171469,172752
,flow.Sequence,1_17,2021-06-03T01:54:36.811Z,,,15,,,2259.000000000029,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,172715,172712.00000000003,170436,170415,170453,172752
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:39.025Z,true,4,5,-91,-83,1191,response,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,174930,174927,173736,173715,173752,174971
,flow.Sequence,1_18,2021-06-03T01:54:39.025Z,,,5,,,2175,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,174930,174927,172736,172716,172752,174971
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:41.366Z,true,1,15,25,-54,1163,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,177270,177268,176105,176095,176121,177304
,flow.Sequence,1_19,2021-06-03T01:54:41.366Z,,,15,,,2297,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,177270,177268,174955,174930,174971,177304
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:43.430Z,true,2,15,53,17,994,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,179335,179332,178338,178325.00000000003,178354,179371
,flow.Sequence,1_20,2021-06-03T01:54:43.430Z,,,15,,,2028,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,179335,179332,177288,177271.00000000003,177304,179371
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:45.819Z,true,1,5,-60,-81,1305,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,181724.00000000003,181721,180416,180398,180433,181766
,flow.Sequence,1_21,2021-06-03T01:54:45.819Z,,,5,,,2350,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,181724.00000000003,181721,179355,179335,179371,181766
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:54:49.665Z,false,5,5,-53,88,2933,response,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,4,click @4,7,185569.00000000003,185566,182633,182620,182649,185599
,flow.Sequence,1_22,2021-06-03T01:54:49.665Z,,,5,,,3800,completion,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,185569.00000000003,185566,181749,181724.00000000003,181766,185599
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:54:51.793Z,true,1,15,-97,-92,1463,response,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,187697,187695,186232,186213,186250,187733
,flow.Sequence,1_23,2021-06-03T01:54:51.793Z,,,15,,,2096,completion,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,187698,187695,185582,185569.00000000003,185599,187733
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:54:53.770Z,true,3,15,-77,34,1123,response,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,189675,189672,188549,188539.00000000003,188566,189716
,flow.Sequence,1_24,2021-06-03T01:54:53.770Z,,,15,,,1939,completion,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,189675,189672,187716,187698,187733,189716
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:54:57.861Z,true,5,5,-39,-1,3007,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,193766,193763,190756,190738,190772,193805
,flow.Sequence,1_25,2021-06-03T01:54:57.862Z,,,5,,,4047,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,193766,193763,189699,189675,189716,193805
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:54:59.405Z,true,3,15,11,28,918.0000000000291,response,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,195310,195307.00000000003,194389,194371,194406,195343
,flow.Sequence,1_26,2021-06-03T01:54:59.405Z,,,15,,,1502.000000000029,completion,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,195310,195307.00000000003,193789,193766,193805,195343
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:55:02.029Z,true,5,5,76,39,1755,response,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,197934,197931,196176,196160,196192,197976
,flow.Sequence,1_27,2021-06-03T01:55:02.030Z,,,5,,,2588,completion,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,197934,197931,195326,195310,195343,197976
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:55:04.313Z,true,1,5,36,47,1591,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,200218.00000000003,200217,198626,198611,198642,200259
,flow.Sequence,1_28,2021-06-03T01:55:04.314Z,,,5,,,2241,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,200218.00000000003,200217,197959,197934,197976,200259
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:55:06.293Z,true,6,15,81,-79,1152,response,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,202198,202195,201043,201030,201058,202225
,flow.Sequence,1_29,2021-06-03T01:55:06.293Z,,,15,,,1936,completion,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,202198,202195,200243,200218.00000000003,200259,202225
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:55:09.083Z,false,4,5,67,42,1926,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,1,click @1,7,204988,204985,203059,203048,203075,205020
,flow.Sequence,1_30,2021-06-03T01:55:09.083Z,,,5,,,2760,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,204988,204985,202209,202198,202225,205020
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:55:12.322Z,true,5,5,-3,-60,2170.000000000029,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,208226,208224.00000000003,206054,206034,206071,208253
,flow.Sequence,1_31,2021-06-03T01:55:12.322Z,,,5,,,3204.000000000029,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,208227,208224.00000000003,205004,204988,205020,208253
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:55:14.914Z,true,3,5,-99,73,1530,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,210819.00000000003,210817,209287,209273,209303,210854
,flow.Sequence,1_32,2021-06-03T01:55:14.915Z,,,5,,,2564,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,210819.00000000003,210817,208237,208227,208253,210854
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:55:17.317Z,true,1,15,92,49,1482,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,213222,213220,211738,211724.00000000003,211754,213255
,flow.Sequence,1_33,2021-06-03T01:55:17.317Z,,,15,,,2366,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,213222,213220,210837,210819.00000000003,210854,213255
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:19.375Z,true,6,5,64,31,1222.000000000029,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,215280,215277.00000000003,214055,214033.00000000003,214070,215309
,flow.Sequence,1_34,2021-06-03T01:55:19.375Z,,,5,,,2022.000000000029,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,215280,215277.00000000003,213238,213222,213255,215309
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:21.873Z,true,2,5,52,41,1300,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,217778,217775,216475,216452,216491,217809
,flow.Sequence,1_35,2021-06-03T01:55:21.873Z,,,5,,,2466,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,217778,217775,215291,215280,215309,217809
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:23.662Z,true,3,15,-58,-44,955,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,219566,219564,218609,218596,218625,219608
,flow.Sequence,1_36,2021-06-03T01:55:23.662Z,,,15,,,1755,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,219567,219564,217792,217778,217809,219608
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:25.514Z,true,4,5,-58,-25,886,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,221419,221416,220530,220504,220546,221445
,flow.Sequence,1_37,2021-06-03T01:55:25.514Z,,,5,,,1808,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,221419,221416,219592,219567,219608,221445
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:27.075Z,true,4,15,-15,98,765,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,222979,222977,222212,222190,222229,223013
,flow.Sequence,1_38,2021-06-03T01:55:27.075Z,,,15,,,1532,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,222980.00000000003,222977,221429,221419,221445,223013
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:28.919Z,true,2,5,4,31,958,response,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,224823,224821,223863,223853,223879,224866
,flow.Sequence,1_39,2021-06-03T01:55:28.919Z,,,5,,,1808,completion,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,224823,224821,222996,222980.00000000003,223013,224866
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:31.511Z,true,6,15,59,-49,1847,response,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,227416,227413,225566,225548,225581,227449
,flow.Sequence,1_40,2021-06-03T01:55:31.511Z,,,15,,,2547,completion,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,227416,227413,224849,224823,224866,227449
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:33.812Z,true,6,5,-77,26,1532,response,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,229717,229714,228182,228172,228199,229749
,flow.Sequence,1_41,2021-06-03T01:55:33.812Z,,,5,,,2265,completion,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,229717,229714,227432,227416,227449,229749
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:36.319Z,false,7,5,88,-7,1536,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,4,click @4,7,232223,232221,230685,230670.00000000003,230701,232251
,flow.Sequence,1_42,2021-06-03T01:55:36.319Z,,,5,,,2472,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,232224.00000000003,232221,229732,229717,229749,232251
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:38.675Z,true,1,15,-42,-6,1142,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,234579,234577,233435,233420.00000000003,233452,234618
,flow.Sequence,1_43,2021-06-03T01:55:38.675Z,,,15,,,2326,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,234579,234577,232234,232224.00000000003,232251,234618
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:40.827Z,true,7,5,-92,-42,1157,response,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,236731,236728,235571,235555,235586,236771
,flow.Sequence,1_44,2021-06-03T01:55:40.827Z,,,5,,,2110,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,236731,236728,234602,234580,234618,236771
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:42.962Z,true,5,15,-45,84,1276,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,238866,238864,237588,237573,237604,238904
,flow.Sequence,1_45,2021-06-03T01:55:42.962Z,,,15,,,2093,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,238867.00000000003,238864,236754,236731,236771,238904
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:45.357Z,false,2,15,-92,-52,1369,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,5,click @5,5,241262,241259,239890,239866,239907,241290
,flow.Sequence,1_46,2021-06-03T01:55:45.358Z,,,15,,,2355,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,241262,241259,238887,238867.00000000003,238904,241290
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:47.856Z,true,4,5,-43,28,1635,response,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,243761,243758,242123,242112,242140,243790
,flow.Sequence,1_47,2021-06-03T01:55:47.856Z,,,5,,,2468,completion,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,243761,243758,241272,241262,241290,243790
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:50.622Z,true,1,15,-82,51,1851,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,246527.00000000003,246524,244673,244658.00000000003,244690,246561
,flow.Sequence,1_48,2021-06-03T01:55:50.622Z,,,15,,,2734,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,246527.00000000003,246524,243773,243761,243790,246561
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:53.554Z,false,1,15,-67,-39,2029.000000000029,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,2,click @2,5,249459,249456.00000000003,247427,247416,247443,249494
,flow.Sequence,1_49,2021-06-03T01:55:53.555Z,,,15,,,2895.000000000029,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,249459,249456.00000000003,246544,246527.00000000003,246561,249494
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:55.548Z,true,4,15,52,81,871.0000000000291,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,251453,251450.00000000003,250579,250569.00000000003,250596,251496
,flow.Sequence,1_50,2021-06-03T01:55:55.548Z,,,15,,,1956.000000000029,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,251453,251450.00000000003,249477,249459,249494,251496
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:55:57.684Z,true,2,5,23,-6,1307,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,253589,253586,252279,252263,252296,253630
,flow.Sequence,1_51,2021-06-03T01:55:57.684Z,,,5,,,2090,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,253589,253586,251479,251453,251496,253630
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:55:59.496Z,true,2,15,36,-23,952,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,255401,255398,254446,254423,254462,255433
,flow.Sequence,1_52,2021-06-03T01:55:59.496Z,,,15,,,1768,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,255401,255398,253612,253589,253630,255433
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:56:01.356Z,true,3,5,-67,80,1006.9999999999709,response,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,257261.00000000003,257257.99999999997,256251,256235,256267,257300
,flow.Sequence,1_53,2021-06-03T01:56:01.357Z,,,5,,,1824.999999999971,completion,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,257261.00000000003,257257.99999999997,255416,255401,255433,257300
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:56:03.444Z,true,3,5,80,-85,1312.999999999971,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,259349,259346.99999999997,258034,258016.00000000003,258050,259384
,flow.Sequence,1_54,2021-06-03T01:56:03.444Z,,,5,,,2046.999999999971,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,259349,259346.99999999997,257284,257261.00000000003,257300,259384
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:56:05.502Z,true,4,15,-25,-49,1218.000000000029,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,261406,261403.00000000003,260185,260168,260201,261435
,flow.Sequence,1_55,2021-06-03T01:56:05.502Z,,,15,,,2019.000000000029,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,261406,261403.00000000003,259367,259349,259384,261435
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:56:07.559Z,true,2,15,-67,-34,1042,response,1,graph-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,263463,263460,262418,262405.00000000006,262434,263502
,flow.Sequence,1_56,2021-06-03T01:56:07.559Z,,,15,,,2025,completion,1,graph-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,263463,263460,261419,261406,261435,263502
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:56:09.899Z,true,5,15,-98,28,1300,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,265803,265801,264501,264486,264518,265839
,flow.Sequence,1_57,2021-06-03T01:56:09.899Z,,,15,,,2299,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,265804.00000000006,265801,263484,263464,263502,265839
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:56:12.397Z,true,1,5,-66,64,1527,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,268302,268299,266772,266748,266788,268338
,flow.Sequence,1_58,2021-06-03T01:56:12.397Z,,,5,,,2460,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,268302,268299,265822,265804.00000000006,265839,268338
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:56:14.281Z,true,2,15,31,-14,1145,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,270185,270183,269038,269026,269054,270225
,flow.Sequence,1_59,2021-06-03T01:56:14.281Z,,,15,,,1845,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,270185,270183,268322,268302,268338,270225
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:56:14.281Z,,,,,,152927,completion,,,,,,,,,,,,,,,270186,270183,117243,117195.00000000001,117256,270225
