sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
,flow.Sequence,1_8,2021-06-03T01:53:56.281Z,,,5,,,2266.000000000029,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,139413,139402.00000000003,137119,137103,137136,139452
Stimulus + Response,canvas.Screen,1_9_1,2021-06-03T01:53:58.252Z,true,2,15,-48,-59,887,response,1,graph-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,141384,141373,140486,140462,140503,141426
,flow.Sequence,1_9,2021-06-03T01:53:58.252Z,,,15,,,1921,completion,1,graph-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,141384,141373,139437,139413,139452,141426
Stimulus + Response,canvas.Screen,1_10_1,2021-06-03T01:54:00.611Z,true,1,5,89,98,1257,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,143743,143732,142475,142465,142493,143776
,flow.Sequence,1_10,2021-06-03T01:54:00.611Z,,,5,,,2306,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,143744,143732,141409,141384,141426,143776
Stimulus + Response,canvas.Screen,1_11_1,2021-06-03T01:54:02.479Z,true,6,15,-53,-2,805,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,145611,145598,144793,144776,144810,145645
,flow.Sequence,1_11,2021-06-03T01:54:02.479Z,,,15,,,1822,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,145611,145598,143760,143744,143776,145645
Stimulus + Response,canvas.Screen,1_12_1,2021-06-03T01:54:04.337Z,true,6,15,36,-39,812,response,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,147469,147457,146645,146620,146662,147512
,flow.Sequence,1_12,2021-06-03T01:54:04.337Z,,,15,,,1812,completion,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,147469,147457,145628,145611,145645,147512
Stimulus + Response,canvas.Screen,1_13_1,2021-06-03T01:54:07.423Z,true,5,5,16,62,1948,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,150555,150543,148595,148582,148611,150595
,flow.Sequence,1_13,2021-06-03T01:54:07.424Z,,,5,,,3031,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,150555,150543,147496,147469,147512,150595
Stimulus + Response,canvas.Screen,1_14_1,2021-06-03T01:54:10.607Z,true,4,5,-47,-21,2180,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,153739,153727,151547,151524,151564,153789
,flow.Sequence,1_14,2021-06-03T01:54:10.607Z,,,5,,,3132,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,153739,153727,150578,150556,150595,153789
Stimulus + Response,canvas.Screen,1_15_1,2021-06-03T01:54:13.330Z,true,6,15,-35,48,1303.000000000029,response,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,156462,156450.00000000003,155147,155127,155164,156505
,flow.Sequence,1_15,2021-06-03T01:54:13.330Z,,,15,,,2661.000000000029,completion,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,156462,156450.00000000003,153764,153739,153789,156505
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:54:15.375Z,true,6,5,-22,46,905,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,158506,158494,157589,157576,157605,158539
,flow.Sequence,1_16,2021-06-03T01:54:15.375Z,,,5,,,1989,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,158507,158494,156489,156462,156505,158539
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:17.459Z,true,2,5,-61,88,1172,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,160590,160578,159406,159394,159421,160622
,flow.Sequence,1_17,2021-06-03T01:54:17.459Z,,,5,,,2039,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,160590,160578,158522,158507,158539,160622
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:21.790Z,true,1,15,-39,21,3319,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,164921,164909,161590,161575.00000000003,161607,164957
,flow.Sequence,1_18,2021-06-03T01:54:21.790Z,,,15,,,4287,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,164921,164909,160605,160591,160622,164957
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:24.085Z,true,2,5,-66,-3,929,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,167217,167204,166275,166262,166291,167258
,flow.Sequence,1_19,2021-06-03T01:54:24.086Z,,,5,,,2247,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,167217,167204,164940,164922,164957,167258
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:27.025Z,false,6,5,89,10,1836,response,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,4,click @4,7,170157,170144,168308,168290,168325,170192
,flow.Sequence,1_20,2021-06-03T01:54:27.026Z,,,5,,,2886,completion,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,170157,170144,167241,167217,167258,170192
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:29.448Z,true,1,5,88,-61,1044,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,172579,172568,171524,171496,171535,172624
,flow.Sequence,1_21,2021-06-03T01:54:29.448Z,,,5,,,2376,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,172580,172568,170175,170157,170192,172624
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:54:31.347Z,true,3,15,70,-44,788,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,174478,174467,173679,173664.00000000003,173695,174512
,flow.Sequence,1_22,2021-06-03T01:54:31.347Z,,,15,,,1843,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,174479,174467,172594,172580,172624,174512
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:54:33.456Z,true,1,15,-48,49,1164,response,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,176587.00000000003,176576,175412,175385,175427,176630
,flow.Sequence,1_23,2021-06-03T01:54:33.456Z,,,15,,,2064,completion,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,176587.00000000003,176576,174494,174479,174512,176630
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:54:36.131Z,true,4,15,76,31,1586,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,179262,179250,177664,177639,177680,179296
,flow.Sequence,1_24,2021-06-03T01:54:36.131Z,,,15,,,2620,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,179262,179250,176613,176587.00000000003,176630,179296
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:54:38.460Z,true,2,15,-38,14,1115,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,181591,181578,180463,180451,180480,181632
,flow.Sequence,1_25,2021-06-03T01:54:38.460Z,,,15,,,2282,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,181591,181578,179280,179262,179296,181632
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:54:40.470Z,true,3,15,77,-94,941,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,183601,183589,182648,182624,182665,183632
,flow.Sequence,1_26,2021-06-03T01:54:40.470Z,,,15,,,1957,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,183601,183589,181616,181591,181632,183632
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:54:42.838Z,false,5,15,-28,67,1108,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,2,click @2,5,185968.00000000003,185957,184849,184822,184865,186010
,flow.Sequence,1_27,2021-06-03T01:54:42.838Z,,,15,,,2325,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,185969,185957,183616,183601,183632,186010
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:54:44.704Z,true,2,15,67,-21,762,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,187835,187823,187061,187036,187077,187878
,flow.Sequence,1_28,2021-06-03T01:54:44.704Z,,,15,,,1813,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,187835,187823,185994,185969,186010,187878
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:54:47.621Z,true,3,5,24,-69,1846,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,190752,190740,188894,188870,188911,190794
,flow.Sequence,1_29,2021-06-03T01:54:47.621Z,,,5,,,2862,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,190752,190740,187861,187835,187878,190794
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:54:50.166Z,true,3,5,69,-84,1523,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,193296,193284,191761,191739,191777,193327
,flow.Sequence,1_30,2021-06-03T01:54:50.166Z,,,5,,,2490,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,193296,193284,190776,190752,190794,193327
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:54:52.525Z,true,1,15,-34,90,983,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,195656,195644,194661,194639,194677,195693
,flow.Sequence,1_31,2021-06-03T01:54:52.526Z,,,15,,,2317,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,195656,195644,193310,193296,193327,195693
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:54:54.334Z,true,5,15,-72,66,754,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,197465,197453,196699,196675,196716,197499
,flow.Sequence,1_32,2021-06-03T01:54:54.335Z,,,15,,,1760,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,197465,197453,195677,195656,195693,197499
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:54:56.663Z,true,2,15,27,-22,1466,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,199793,199781,198315,198299,198332,199832
,flow.Sequence,1_33,2021-06-03T01:54:56.663Z,,,15,,,2282,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,199794,199781,197482,197465,197499,199832
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:54:58.706Z,true,7,5,93,-59,892.0000000000291,response,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,201837.00000000003,201825.00000000003,200933,200917,200951,201866
,flow.Sequence,1_34,2021-06-03T01:54:58.707Z,,,5,,,1993.000000000029,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,201837.00000000003,201825.00000000003,199816,199794,199832,201866
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:00.436Z,true,3,5,-48,5,703,response,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,203566,203554,202851,202840,202866,203601
,flow.Sequence,1_35,2021-06-03T01:55:00.436Z,,,5,,,1688,completion,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,203566,203554,201850,201837.00000000003,201866,203601
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:02.278Z,true,1,15,8,-100,812.0000000000291,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,205408.00000000003,205396.00000000003,204584,204569.00000000003,204600,205450
,flow.Sequence,1_36,2021-06-03T01:55:02.278Z,,,15,,,1795.000000000029,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,205408.00000000003,205396.00000000003,203583,203566,203601,205450
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:05.098Z,false,7,5,94,-46,1622,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,3,click @3,7,208228,208215,206593,206580,206609,208259
,flow.Sequence,1_37,2021-06-03T01:55:05.098Z,,,5,,,2765,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,208228,208215,205434,205409,205450,208259
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:07.360Z,true,7,5,-22,-4,1068,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,210490,210477,209409,209393,209426,210526
,flow.Sequence,1_38,2021-06-03T01:55:07.360Z,,,5,,,2218,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,210490,210477,208242,208228,208259,210526
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:09.371Z,true,3,15,-46,6,971,response,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,212501,212489,211518,211501,211533,212534
,flow.Sequence,1_39,2021-06-03T01:55:09.371Z,,,15,,,1963,completion,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,212501,212489,210509,210490,210526,212534
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:11.182Z,true,2,15,53,74,665,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,214312,214299,213634,213618,213651,214351
,flow.Sequence,1_40,2021-06-03T01:55:11.182Z,,,15,,,1765,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,214312,214299,212517,212501,212534,214351
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:12.685Z,true,2,5,-50,-57,652,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,215815,215802,215150,215129,215167,215849
,flow.Sequence,1_41,2021-06-03T01:55:12.685Z,,,5,,,1451,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,215815,215802,214334,214312,214351,215849
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:14.672Z,true,3,5,-47,-58,822.0000000000291,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,217802,217789.00000000003,216967,216955,216983,217834
,flow.Sequence,1_42,2021-06-03T01:55:14.672Z,,,5,,,1940.000000000029,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,217802,217789.00000000003,215834,215815,215849,217834
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:16.813Z,true,4,15,-11,-83,1114,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,219943,219930,218816,218797,218833,219982
,flow.Sequence,1_43,2021-06-03T01:55:16.813Z,,,15,,,2096,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,219943,219930,217817,217802,217834,219982
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:19.326Z,true,5,5,-51,93,1358,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,222456.00000000003,222443,221085,221059,221101,222484
,flow.Sequence,1_44,2021-06-03T01:55:19.326Z,,,5,,,2461,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,222456.00000000003,222443,219967,219943,219982,222484
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:21.128Z,true,1,15,13,-97,760,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,224258,224245,223485,223459,223502,224284
,flow.Sequence,1_45,2021-06-03T01:55:21.128Z,,,15,,,1761,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,224258,224245,222469,222456.00000000003,222484,224284
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:23.827Z,true,1,5,37,60,1575.000000000029,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,226956.00000000003,226944.00000000003,225369,225349.00000000003,225384,226995
,flow.Sequence,1_46,2021-06-03T01:55:23.827Z,,,5,,,2660.000000000029,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,226957,226944.00000000003,224269,224258,224284,226995
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:26.073Z,true,3,5,19,62,1063,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,229203,229190,228127,228105.00000000003,228144,229244
,flow.Sequence,1_47,2021-06-03T01:55:26.073Z,,,5,,,2195,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,229203,229190,226978,226957,226995,229244
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:28.109Z,true,2,5,-89,36,1031,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,231238,231225,230194,230181,230210,231278
,flow.Sequence,1_48,2021-06-03T01:55:28.109Z,,,5,,,1981,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,231239,231225,229227,229203,229244,231278
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:29.814Z,true,3,15,-42,80,620,response,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,232944.00000000003,232930,232310,232298,232327,232977
,flow.Sequence,1_49,2021-06-03T01:55:29.814Z,,,15,,,1652,completion,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,232944.00000000003,232930,231260,231239,231278,232977
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:31.746Z,true,3,5,14,4,784.0000000000291,response,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,234875,234861.00000000003,234077,234052,234094,234911
,flow.Sequence,1_50,2021-06-03T01:55:31.746Z,,,5,,,1884.000000000029,completion,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,234876,234861.00000000003,232961,232944.00000000003,232977,234911
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:55:34.589Z,false,6,15,83,32,1777.000000000029,response,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,4,click @4,7,237719,237706.00000000003,235929,235918,235946,237763
,flow.Sequence,1_51,2021-06-03T01:55:34.590Z,,,15,,,2795.000000000029,completion,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,237719,237706.00000000003,234895,234876,234911,237763
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:55:37.514Z,true,4,5,61,14,1802,response,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,240644,240630,238828,238803,238846,240679
,flow.Sequence,1_52,2021-06-03T01:55:37.515Z,,,5,,,2867,completion,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,240644,240630,237746,237719,237763,240679
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:55:39.510Z,true,1,5,68,-89,962,response,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,242640.00000000003,242626,241664,241654,241681,242682
,flow.Sequence,1_53,2021-06-03T01:55:39.511Z,,,5,,,1947,completion,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,242640.00000000003,242626,240663,240644,240679,242682
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:55:41.255Z,true,2,5,5,-43,723,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,244384,244371,243648,243634,243665,244414
,flow.Sequence,1_54,2021-06-03T01:55:41.256Z,,,5,,,1689,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,244385,244371,242665,242640.00000000003,242682,244414
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:55:43.680Z,true,1,15,-39,-24,1347.000000000029,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,246809,246795.00000000003,245448,245436,245464,246842
,flow.Sequence,1_55,2021-06-03T01:55:43.680Z,,,15,,,2381.000000000029,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,246809,246795.00000000003,244398,244385,244414,246842
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:55:45.659Z,true,2,15,-4,83,1049,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,248788,248774,247725,247714,247742,248824
,flow.Sequence,1_56,2021-06-03T01:55:45.659Z,,,15,,,1932,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,248788,248774,246825,246809,246842,248824
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:55:47.323Z,true,4,15,-4,-96,679.0000000000291,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,250452,250438.00000000003,249759,249734,249775,250492
,flow.Sequence,1_57,2021-06-03T01:55:47.323Z,,,15,,,1614.000000000029,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,250452,250438.00000000003,248809,248788,248824,250492
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:55:49.052Z,true,1,15,-68,34,731,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,252181,252168,251437,251423,251454,252220
,flow.Sequence,1_58,2021-06-03T01:55:49.053Z,,,15,,,1676,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,252181,252168,250476,250452,250492,252220
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:55:50.741Z,true,4,15,55,-27,736,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,253870,253856,253120,253095,253137,253904
,flow.Sequence,1_59,2021-06-03T01:55:50.741Z,,,15,,,1636,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,253870,253856,252204,252181,252220,253904
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:55:50.741Z,,,,,,140349,completion,,,,,,,,,,,,,,,253870,253856,113478,113467,113507,253904
