sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
,flow.Sequence,1_8,2021-06-03T01:54:48.423Z,,,15,,,1797.9489999757498,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,65503.98499998846,65500.95999997575,63686.345,63697.84999999683,63703.011,65519.605
Stimulus + Response,canvas.Screen,1_9_1,2021-06-03T01:54:50.634Z,true,3,15,-34,-87,876.4659999767755,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,67715.22499999264,67712.68499997677,66819.553,66823.13499998418,66836.219,67728.773
,flow.Sequence,1_9,2021-06-03T01:54:50.634Z,,,15,,,2193.0799999767696,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,67715.53999997559,67712.68499997677,65502.939,65504.114999988815,65519.605,67728.773
Stimulus + Response,canvas.Screen,1_10_1,2021-06-03T01:54:53.121Z,true,5,15,-70,1,1554.1669999970327,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,70202.05999998143,70199.56999999704,68628.737,68637.63999997173,68645.403,70212.007
,flow.Sequence,1_10,2021-06-03T01:54:53.121Z,,,15,,,2470.7969999970373,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,70202.37499999348,70199.56999999704,67712.107,67715.67999999388,67728.773,70212.007
Stimulus + Response,canvas.Screen,1_11_1,2021-06-03T01:54:55.397Z,true,4,5,-65,42,1246.5369999906106,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,72478.30499999691,72475.16999999061,71211.967,71214.66499997769,71228.633,72495.249
,flow.Sequence,1_11,2021-06-03T01:54:55.397Z,,,5,,,2263.1629999906145,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,72478.56999997748,72475.16999999061,70195.341,70202.51499998267,70212.007,72495.249
Stimulus + Response,canvas.Screen,1_12_1,2021-06-03T01:54:57.617Z,true,4,15,81,75,1416.8289999901026,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,74698.069999984,74695.37999999011,73261.885,73263.25499999803,73278.551,74711.827
,flow.Sequence,1_12,2021-06-03T01:54:57.617Z,,,15,,,2200.130999990113,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,74698.39499998488,74695.37999999011,72478.583,72478.68499998003,72495.249,74711.827
Stimulus + Response,canvas.Screen,1_13_1,2021-06-03T01:55:00.467Z,true,7,5,-73,-69,2001.6129999906843,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,77548.79999998957,77546.73999999068,75528.461,75532.06999998656,75545.127,77561.713
,flow.Sequence,1_13,2021-06-03T01:55:00.468Z,,,5,,,2834.9129999906727,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,77549.06999997911,77546.73999999068,74695.161,74698.53999998304,74711.827,77561.713
Stimulus + Response,canvas.Screen,1_14_1,2021-06-03T01:55:03.271Z,true,2,15,40,75,1298.5009999930626,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,80352.12999998475,80349.42499999306,79034.258,79039.00499999872,79050.924,80367.538
,flow.Sequence,1_14,2021-06-03T01:55:03.271Z,,,15,,,2787.7119999930583,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,80352.54999998142,80349.42499999306,77545.047,77549.18499998166,77561.713,80367.538
Stimulus + Response,canvas.Screen,1_15_1,2021-06-03T01:55:05.572Z,true,6,5,-73,15,1131.447999984579,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,82652.92499997304,82648.93999998458,81500.826,81509.46999998996,81517.492,82667.446
,flow.Sequence,1_15,2021-06-03T01:55:05.572Z,,,5,,,2281.401999984577,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,82653.18499997375,82648.93999998458,80350.872,80352.69999998854,80367.538,82667.446
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:55:08.123Z,true,2,15,-67,33,1567.1959999904793,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,85203.86499998858,85201.26999999047,83617.408,83624.02999997721,83634.074,85217.344
,flow.Sequence,1_16,2021-06-03T01:55:08.123Z,,,15,,,2533.8239999904763,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,85204.18999998947,85201.26999999047,82650.78,82653.29499999643,82667.446,85217.344
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:55:09.977Z,true,3,15,-7,19,772.03699999128,response,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,87058.5199999914,87056.00499999127,86267.302,86280.09999997448,86283.968,87067.27
,flow.Sequence,1_17,2021-06-03T01:55:09.978Z,,,15,,,1838.6609999912762,completion,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,87058.83999998332,87056.00499999127,85200.678,85204.32999997865,85217.344,87067.27
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:55:12.140Z,true,1,5,-82,-12,1243.577999983725,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,89221.65999998106,89218.52999998373,87958.286,87965.29999998165,87974.952,89224.902
,flow.Sequence,1_18,2021-06-03T01:55:12.141Z,,,5,,,2151.2599999837257,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,89221.98499998194,89218.52999998373,87050.604,87058.97499999264,87067.27,89224.902
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:55:14.139Z,true,3,5,75,94,1027.2200000000012,response,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,91220.57999999379,91218.75,90174.864,90176.39999999665,90191.53,91224.822
,flow.Sequence,1_19,2021-06-03T01:55:14.140Z,,,5,,,1993.8479999999981,completion,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,91220.84999998333,91218.75,89208.236,89222.12499997113,89224.902,91224.822
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:55:16.052Z,true,3,15,-74,32,1121.9459999847022,response,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,93132.99499999266,93130.0699999847,91991.458,91998.56499998714,92008.124,93141.412
,flow.Sequence,1_20,2021-06-03T01:55:16.052Z,,,15,,,1905.2479999846983,completion,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,93133.31499998458,93130.0699999847,91208.156,91220.95499999705,91224.822,93141.412
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:55:18.165Z,true,5,5,-88,88,1202.5489999879355,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,95246.25499997637,95243.92499998794,94024.71,94039.20999998809,94041.376,95257.994
,flow.Sequence,1_21,2021-06-03T01:55:18.165Z,,,5,,,2102.5129999879427,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,95246.52499999502,95243.92499998794,93124.746,93133.4499999939,93141.412,95257.994
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:55:20.077Z,true,6,15,-42,-65,1230.8659999934753,response,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,97158.09999997145,97155.49999999348,95907.968,95909.29999999935,95924.634,97174.584
,flow.Sequence,1_22,2021-06-03T01:55:20.077Z,,,15,,,1897.5059999934747,completion,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,97158.4149999835,97155.49999999348,95241.328,95246.6349999886,95257.994,97174.584
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:55:22.288Z,true,4,5,71,16,1241.8339999922027,response,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,99368.9149999991,99366.3799999922,98107.88,98113.4299999976,98124.546,99375.191
,flow.Sequence,1_23,2021-06-03T01:55:22.288Z,,,5,,,2191.7959999922023,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,99369.23999999999,99366.3799999922,97157.918,97158.54999999283,97174.584,99375.191
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:55:24.969Z,true,1,15,-19,-2,1938.7049999717856,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,102049.73999998765,102047.19999997178,100091.829,100105.66999998991,100108.495,102058.417
,flow.Sequence,1_24,2021-06-03T01:55:24.969Z,,,15,,,2672.0089999717748,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,102050.06499998854,102047.19999997178,99358.525,99369.37999998918,99375.191,102058.417
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:55:26.758Z,true,1,15,24,83,944.5129999862402,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,103838.88999998453,103836.22999998624,102875.051,102874.91999997292,102891.717,103841.679
,flow.Sequence,1_25,2021-06-03T01:55:26.758Z,,,15,,,1777.812999986243,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,103839.21499998542,103836.22999998624,102041.751,102050.19999999786,102058.417,103841.679
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:55:28.653Z,true,5,15,95,64,1157.1719999760535,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,105734.48999997345,105732.15499997605,104558.317,104568.41999999597,104574.983,105741.603
,flow.Sequence,1_26,2021-06-03T01:55:28.654Z,,,15,,,1890.4759999760427,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,105734.80999999447,105732.15499997605,103825.013,103839.34999999474,103841.679,105741.603
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:55:31.180Z,false,5,5,28,-5,1784.1979999755276,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,3,click @3,5,108261.41999999527,108259.10499997553,106458.241,106471.32499999134,106474.907,108274.835
,flow.Sequence,1_27,2021-06-03T01:55:31.181Z,,,5,,,2517.5019999755314,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,108261.67499998701,108259.10499997553,105724.937,105734.94499997469,105741.603,108274.835
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:55:33.481Z,true,2,15,5,-43,1217.7309999999416,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,110561.6849999933,110559.18999999994,109324.793,109330.32999999705,109341.459,110571.161
,flow.Sequence,1_28,2021-06-03T01:55:33.481Z,,,15,,,2284.3549999999377,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,110561.99999997625,110559.18999999994,108258.169,108261.78499998059,108274.835,110571.161
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:55:36.647Z,true,4,5,-94,-47,2088.2599999885133,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,113728.37999998592,113726.04499998852,111621.119,111630.65999999526,111637.785,113737.701
,flow.Sequence,1_29,2021-06-03T01:55:36.648Z,,,5,,,3154.883999988524,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,113728.689999989,113726.04499998852,110554.495,110562.13499998557,110571.161,113737.701
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:55:40.041Z,true,1,15,-79,75,1865.3729999743227,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,117122.25999997463,117119.67999997432,115237.641,115250.70499998401,115254.307,117137.565
,flow.Sequence,1_30,2021-06-03T01:55:40.042Z,,,15,,,3381.9789999743225,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,117122.57499998668,117119.67999997432,113721.035,113728.83499998716,113737.701,117137.565
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:55:42.754Z,true,5,5,-63,51,1795.125999976517,response,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,119835.27499999036,119832.65499997651,118020.863,118021.37499998207,118037.529,119837.457
,flow.Sequence,1_31,2021-06-03T01:55:42.755Z,,,5,,,2695.0899999765097,completion,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,119835.58999997331,119832.65499997651,117120.899,117122.709999996,117137.565,119837.457
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:55:45.094Z,false,6,5,-2,-85,1701.7099999993952,response,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,4,click @4,7,122175.2399999823,122172.4749999994,120454.099,120465.89999998105,120470.765,122188.716
,flow.Sequence,1_32,2021-06-03T01:55:45.095Z,,,5,,,2335.0179999993998,completion,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,122175.55499999435,122172.4749999994,119820.791,119835.73499997146,119837.457,122188.716
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:55:47.136Z,true,2,5,-41,47,1192.0989999806625,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,124216.66999999434,124214.11499998067,123005.35,123017.97999997507,123022.016,124221.968
,flow.Sequence,1_33,2021-06-03T01:55:47.136Z,,,5,,,2025.3989999806654,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,124216.98499997729,124214.11499998067,122172.05,122175.69499998353,122188.716,124221.968
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:49.104Z,true,6,15,79,19,1010.3099999946426,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,126185.03499997314,126182.23999999464,125155.264,125170.57999997633,125171.93,126188.556
,flow.Sequence,1_34,2021-06-03T01:55:49.104Z,,,15,,,1960.271999994642,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,126185.24499997147,126182.23999999464,124205.302,124217.11999998661,124221.968,126188.556
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:51.161Z,true,1,5,-79,-27,1267.3919999841746,response,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,128241.52499999036,128239.24999998417,126955.192,126969.94999999879,126971.858,128255.14
,flow.Sequence,1_35,2021-06-03T01:55:51.161Z,,,5,,,2050.6939999841707,completion,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,128241.84999999125,128239.24999998417,126171.89,126185.33499998739,126188.556,128255.14
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:52.999Z,true,3,5,2,77,889.118999996208,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,130080.0299999828,130077.55499999621,129171.77,129173.05999997188,129188.436,130088.4
,flow.Sequence,1_36,2021-06-03T01:55:52.999Z,,,5,,,1822.41499999621,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,130080.35999999265,130077.55499999621,128238.474,128241.9799999916,128255.14,130088.4
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:54.846Z,true,3,15,36,2,1152.6789999911562,response,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,131927.28499998339,131924.38499999116,130755.04,130768.44999997411,130771.706,131935.232
,flow.Sequence,1_37,2021-06-03T01:55:54.847Z,,,15,,,1835.9849999911676,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,131927.6049999753,131924.38499999116,130071.734,130080.49499997287,130088.4,131935.232
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:56.935Z,true,5,5,-4,34,1311.3769999801007,response,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,134015.93999998295,134013.2449999801,132685.202,132687.93499999447,132701.868,134018.482
,flow.Sequence,1_38,2021-06-03T01:55:56.935Z,,,5,,,2078.0129999800993,completion,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,134016.24999998603,134013.2449999801,131918.566,131927.7449999936,131935.232,134018.482
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:58.693Z,true,4,15,34,-7,953.0599999913829,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,135774.0599999961,135771.5099999914,134801.784,134802.04499998945,134818.45,135785.078
,flow.Sequence,1_39,2021-06-03T01:55:58.694Z,,,15,,,1753.0279999914055,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,135774.37499997905,135771.5099999914,134001.816,134016.37999998638,134018.482,135785.078
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:56:01.179Z,true,1,5,-4,-94,1456.200999976747,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,138260.31499999226,138257.90499997674,136785.038,136794.3249999953,136801.704,138268.312
,flow.Sequence,1_40,2021-06-03T01:56:01.180Z,,,5,,,2472.8269999767363,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,138260.6149999774,138257.90499997674,135768.412,135774.5049999794,135785.078,138268.312
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:56:02.718Z,true,2,5,-86,59,761.5619999855699,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,139799.239999993,139796.50999998557,139018.282,139021.52999999817,139034.948,139801.584
,flow.Sequence,1_41,2021-06-03T01:56:02.719Z,,,5,,,1528.1979999855685,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,139799.5499999961,139796.50999998557,138251.646,138260.724999971,138268.312,139801.584
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:56:05.277Z,true,3,5,11,73,1503.5879999817407,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,142357.83499997342,142355.12999998173,140834.876,140843.54499998153,140851.542,142368.148
,flow.Sequence,1_42,2021-06-03T01:56:05.277Z,,,5,,,2553.545999981725,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,142358.14999998547,142355.12999998173,139784.918,139799.67999999644,139801.584,142368.148
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:56:07.408Z,true,2,5,27,-77,1517.943999997835,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,144488.8599999831,144486.04499999783,142951.435,142957.71499999682,142968.101,144501.373
,flow.Sequence,1_43,2021-06-03T01:56:07.408Z,,,5,,,2117.8969999978435,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,144489.1699999862,144486.04499999783,142351.482,142358.2849999948,142368.148,144501.373
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:56:09.271Z,true,2,5,67,-70,1014.1319999868865,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,146351.3399999938,146348.8049999869,145318.007,145329.78999998886,145334.673,146367.965
,flow.Sequence,1_44,2021-06-03T01:56:09.271Z,,,5,,,1847.431999986904,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,146351.64999999688,146348.8049999869,144484.707,144489.3049999955,144501.373,146367.965
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:56:10.737Z,true,2,5,-75,-19,730.0469999857014,response,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,147817.3549999774,147814.6499999857,147067.937,147080.26499999687,147084.603,147834.573
,flow.Sequence,1_45,2021-06-03T01:56:10.737Z,,,5,,,1446.6849999857077,completion,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,147817.65499999165,147814.6499999857,146351.299,146351.77999999723,146367.965,147834.573
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:56:12.340Z,true,3,5,6,-95,817.0109999922861,response,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,149420.68499999004,149418.2199999923,148584.543,148593.77499998664,148601.209,149434.509
,flow.Sequence,1_46,2021-06-03T01:56:12.340Z,,,5,,,1583.6469999922847,completion,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,149420.97999999532,149418.2199999923,147817.907,147817.77499997406,147834.573,149434.509
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:56:16.494Z,true,7,5,44,-96,3087.5979999857373,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,153574.27499999176,153572.06499998574,150467.801,150472.5599999947,150484.467,153584.343
,flow.Sequence,1_47,2021-06-03T01:56:16.494Z,,,5,,,4137.5559999857505,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,153574.4849999901,153572.06499998574,149417.843,149421.1049999867,149434.509,153584.343
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:56:19.257Z,true,3,5,-47,-81,1917.676999983756,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,156337.96499998425,156335.31999998377,154400.977,154409.83499999857,154417.643,156355.25
,flow.Sequence,1_48,2021-06-03T01:56:19.258Z,,,5,,,2750.9769999837736,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,156338.26999997837,156335.31999998377,153567.677,153574.56499998807,153584.343,156355.25
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:56:22.011Z,true,6,15,52,-27,1983.7799999781128,response,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,159091.86499999487,159088.9999999781,157088.554,157090.8449999988,157105.22,159105.14
,flow.Sequence,1_49,2021-06-03T01:56:22.012Z,,,15,,,2733.749999978114,completion,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,159092.16499998,159088.9999999781,156338.584,156338.3899999899,156355.25,159105.14
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:56:23.598Z,true,1,15,52,-86,921.8859999960405,response,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,160679.0349999792,160676.99999999604,159738.448,159739.63999998523,159755.114,160688.41
,flow.Sequence,1_50,2021-06-03T01:56:23.599Z,,,15,,,1571.859999996028,completion,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,160679.2799999821,160676.99999999604,159088.474,159092.2899999714,159105.14,160688.41
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:56:25.737Z,true,7,5,90,83,1460.0899999915273,response,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,162817.73499998963,162815.13999999152,161338.384,161351.17499998887,161355.05,162821.658
,flow.Sequence,1_51,2021-06-03T01:56:25.737Z,,,5,,,2126.729999991512,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,162818.03999998374,162815.13999999152,160671.744,160679.37999998685,160688.41,162821.658
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:56:27.430Z,true,2,15,75,-71,886.3339999880991,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,164510.7399999979,164507.9599999881,163604.96,163619.44999999832,163621.626,164521.59
