sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_9_1,2021-06-03T01:54:05.302Z,true,4,5,-54,-28,1240.355000002979,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,182999.20000000298,182996.70000000298,181739.679,181752.90000000596,181756.345,183006.295
,flow.Sequence,1_9,2021-06-03T01:54:05.302Z,,,5,,,2706.9630000029865,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,182999.5,182996.70000000298,180273.071,180273.40000000596,180289.737,183006.295
Stimulus + Response,canvas.Screen,1_10_1,2021-06-03T01:54:08.149Z,true,7,5,14,51,1236.8689999940398,response,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,185846,185843.09999999404,184589.565,184599.29999999702,184606.231,185856.181
,flow.Sequence,1_10,2021-06-03T01:54:08.149Z,,,5,,,2836.8049999940267,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,185846.20000000298,185843.09999999404,182989.629,182999.59999999404,183006.295,185856.181
Stimulus + Response,canvas.Screen,1_11_1,2021-06-03T01:54:10.504Z,true,4,5,-81,-23,1109.5350000000035,response,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,188201.79999999702,188199,187072.799,187083.79999999702,187089.465,188206.087
,flow.Sequence,1_11,2021-06-03T01:54:10.505Z,,,5,,,2342.8189999999886,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,188202.09999999404,188199,185839.515,185846.40000000596,185856.181,188206.087
Stimulus + Response,canvas.Screen,1_12_1,2021-06-03T01:54:13.351Z,true,5,5,-80,-88,1055.9509999970323,response,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,191047.90000000596,191045.29999999702,189972.683,189978,189989.349,191058.536
,flow.Sequence,1_12,2021-06-03T01:54:13.351Z,,,5,,,2839.2129999970202,completion,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,191048.20000000298,191045.29999999702,188189.421,188202.20000000298,188206.087,191058.536
Stimulus + Response,canvas.Screen,1_13_1,2021-06-03T01:54:15.819Z,true,1,5,71,-12,971.7899999940419,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,193515.70000000298,193513.59999999404,192525.144,192535.20000000298,192541.81,193525.104
,flow.Sequence,1_13,2021-06-03T01:54:15.819Z,,,5,,,2455.0639999940468,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,193515.90000000596,193513.59999999404,191041.87,191048.29999999702,191058.536,193525.104
Stimulus + Response,canvas.Screen,1_14_1,2021-06-03T01:54:18.923Z,true,6,5,-29,44,992.1800000029907,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,196619.70000000298,196617.20000000298,195608.354,195615,195625.02,196624.98
,flow.Sequence,1_14,2021-06-03T01:54:18.923Z,,,5,,,3092.096000002988,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,196619.90000000596,196617.20000000298,193508.438,193516,193525.104,196624.98
Stimulus + Response,canvas.Screen,1_15_1,2021-06-03T01:54:21.270Z,true,1,5,-18,86,823.5139999940293,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,198966.90000000596,198965.09999999404,198124.92,198130.70000000298,198141.586,198974.886
,flow.Sequence,1_15,2021-06-03T01:54:21.270Z,,,5,,,2340.119999994029,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,198967,198965.09999999404,196608.314,196620.09999999404,196624.98,198974.886
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:54:23.402Z,true,3,5,-75,-29,921.0620000059716,response,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,201098.5,201095.90000000596,200158.172,200173.29999999702,200174.838,201114.892
,flow.Sequence,1_16,2021-06-03T01:54:23.402Z,,,5,,,2121.014000005962,completion,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,201098.90000000596,201095.90000000596,198958.22,198967.09999999404,198974.886,201114.892
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:26.859Z,false,1,15,-91,77,1422.0219999999972,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,4,click @4,7,204556,204553.5,203114.812,203124.90000000596,203131.478,204564.754
,flow.Sequence,1_17,2021-06-03T01:54:26.859Z,,,15,,,3438.6080000000075,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,204556.20000000298,204553.5,201098.226,201099,201114.892,204564.754
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:29.569Z,true,1,15,-66,-22,1181.4399999970337,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,207265.29999999702,207262.79999999702,206064.694,206066.70000000298,206081.36,207281.312
,flow.Sequence,1_18,2021-06-03T01:54:29.569Z,,,15,,,2698.0459999970335,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,207265.59999999404,207262.79999999702,204548.088,204556.20000000298,204564.754,207281.312
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:32.440Z,true,1,5,-25,81,1153.1560000059544,response,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,210136.59999999404,210134.40000000596,208964.578,208970.5,208981.244,210147.864
,flow.Sequence,1_19,2021-06-03T01:54:32.440Z,,,5,,,2853.088000005955,completion,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,210136.79999999702,210134.40000000596,207264.646,207265.70000000298,207281.312,210147.864
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:35.359Z,true,3,5,73,19,1138.6399999940477,response,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,213055.59999999404,213053.09999999404,211897.794,211905.5,211914.46,213060.861
,flow.Sequence,1_20,2021-06-03T01:54:35.359Z,,,5,,,2905.235999994038,completion,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,213055.90000000596,213053.09999999404,210131.198,210137,210147.864,213060.861
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:37.876Z,true,2,15,44,-64,1076.2630000059726,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,215572.5,215570.40000000596,214477.471,214479.70000000298,214494.137,215577.427
,flow.Sequence,1_21,2021-06-03T01:54:37.876Z,,,15,,,2509.539000005956,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,215572.70000000298,215570.40000000596,213044.195,213055.90000000596,213060.861,215577.427
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:54:40.908Z,true,2,5,-98,96,1141.5150000029826,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,218604.5,218602.20000000298,217444.019,217446.5,217460.685,218627.305
,flow.Sequence,1_22,2021-06-03T01:54:40.908Z,,,5,,,3024.773000002984,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,218604.70000000298,218602.20000000298,215560.761,215572.79999999702,215577.427,218627.305
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:54:43.578Z,true,4,15,-50,-4,811.4349999999977,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,221274.59999999404,221272,220443.899,220446.20000000298,220460.565,221277.199
,flow.Sequence,1_23,2021-06-03T01:54:43.579Z,,,15,,,2644.695000000007,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,221274.90000000596,221272,218610.639,218604.79999999702,218627.305,221277.199
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:54:45.822Z,true,3,5,-39,37,789.4659999999858,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,223518,223515.5,222709.368,222721.90000000596,222726.034,223526.002
,flow.Sequence,1_24,2021-06-03T01:54:45.822Z,,,5,,,2238.3010000000068,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,223518.29999999702,223515.5,221260.533,221275,221277.199,223526.002
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:54:48.637Z,true,2,15,93,-64,1387.7880000059668,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,226333,226330.40000000596,224925.946,224941.70000000298,224942.612,226342.556
,flow.Sequence,1_25,2021-06-03T01:54:48.637Z,,,15,,,2804.398000005953,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,226333.29999999702,226330.40000000596,223509.336,223518.40000000596,223526.002,226342.556
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:54:51.741Z,false,3,5,-58,79,1125.8559999999998,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,1,click @1,5,229437.40000000596,229435,228292.478,228303.20000000298,228309.144,229442.432
,flow.Sequence,1_26,2021-06-03T01:54:51.742Z,,,5,,,3092.4439999999886,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,229437.70000000298,229435,226325.89,226333.40000000596,226342.556,229442.432
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:54:55.770Z,false,7,5,-29,-90,1971.449999997014,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,4,click @4,7,233466.29999999702,233463.79999999702,231475.684,231480,231492.35,233475.604
,flow.Sequence,1_27,2021-06-03T01:54:55.771Z,,,5,,,4021.367999997019,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,233466.59999999404,233463.79999999702,229425.766,229437.79999999702,229442.432,233475.604
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:54:58.296Z,true,2,15,-77,-91,842.1659999940312,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,235991.79999999702,235989.09999999404,235130.268,235139.20000000298,235146.934,235996.9
,flow.Sequence,1_28,2021-06-03T01:54:58.296Z,,,15,,,2513.4959999940475,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,235992.20000000298,235989.09999999404,233458.938,233466.79999999702,233475.604,235996.9
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:55:00.885Z,true,3,15,19,11,1081.259999994043,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,238580.5,238578.09999999404,237480.174,237495,237496.84,238596.796
,flow.Sequence,1_29,2021-06-03T01:55:00.885Z,,,15,,,2581.1999999940454,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,238580.70000000298,238578.09999999404,235980.234,235992.40000000596,235996.9,238596.796
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:55:03.008Z,true,1,15,-75,-94,988.0819999999949,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,240703.79999999702,240701.5,239696.752,239698.70000000298,239713.418,240713.378
,flow.Sequence,1_30,2021-06-03T01:55:03.008Z,,,15,,,2104.703999999998,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,240704,240701.5,238580.13,238580.79999999702,238596.796,240713.378
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:55:05.935Z,true,1,15,-16,31,1165.2919999940495,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,243631.09999999404,243628.59999999404,242446.642,242457,242463.308,243646.594
,flow.Sequence,1_31,2021-06-03T01:55:05.936Z,,,15,,,2915.2219999940426,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,243631.40000000596,243628.59999999404,240696.712,240704.09999999404,240713.378,243646.594
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:55:08.267Z,true,2,5,12,81,754.9740000029851,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,245962.90000000596,245960.70000000298,245189.06,245190.90000000596,245205.726,245972.362
,flow.Sequence,1_32,2021-06-03T01:55:08.268Z,,,5,,,2314.1060000029684,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,245963.20000000298,245960.70000000298,243629.928,243631.5,243646.594,245972.362
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:55:10.528Z,false,5,15,27,-10,1098.1840000000084,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,2,click @2,5,248223.29999999702,248220.5,247105.65,247113,247122.316,248238.938
,flow.Sequence,1_33,2021-06-03T01:55:10.528Z,,,15,,,2248.1380000000063,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,248223.5,248220.5,245955.696,245963.29999999702,245972.362,248238.938
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:13.583Z,true,5,15,48,89,1020.4759999999951,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,251278.59999999404,251276,250238.858,250240.29999999702,250255.524,251288.816
,flow.Sequence,1_34,2021-06-03T01:55:13.583Z,,,15,,,3037.0620000000054,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,251278.79999999702,251276,248222.272,248223.70000000298,248238.938,251288.816
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:16.703Z,true,1,5,32,-16,1090.6979999940377,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,254398.70000000298,254396.09999999404,253288.736,253296.90000000596,253305.402,254405.358
,flow.Sequence,1_35,2021-06-03T01:55:16.704Z,,,5,,,3107.283999994048,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,254399,254396.09999999404,251272.15,251278.90000000596,251288.816,254405.358
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:20.057Z,true,6,15,61,-8,1173.6569999970088,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,257752.29999999702,257749.79999999702,256559.477,256561.90000000596,256576.143,257759.429
,flow.Sequence,1_36,2021-06-03T01:55:20.057Z,,,15,,,3344.4419999970123,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,257752.59999999404,257749.79999999702,254388.692,254399.20000000298,254405.358,257759.429
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:23.724Z,true,1,15,-24,17,1874.408999994048,response,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,261419.59999999404,261417.09999999404,259526.025,259538.09999999404,259542.691,261425.949
,flow.Sequence,1_37,2021-06-03T01:55:23.725Z,,,15,,,3657.670999994036,completion,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,261419.90000000596,261417.09999999404,257742.763,257752.79999999702,257759.429,261425.949
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:26.282Z,true,2,5,-93,-94,831.6530000029597,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,263976.799999997,263974.200000003,263125.881,263139.90000000596,263142.547,263992.513
,flow.Sequence,1_38,2021-06-03T01:55:26.282Z,,,5,,,2548.251000002987,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,263977.09999999404,263974.200000003,261409.283,261420,261425.949,263992.513
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:29.081Z,true,5,5,-93,85,947.127000005974,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,266775.5,266772.90000000596,265809.107,265810.299999997,265825.773,266792.503
,flow.Sequence,1_39,2021-06-03T01:55:29.081Z,,,5,,,2780.3870000059833,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,266775.700000003,266772.90000000596,263975.847,263987.700000003,263992.513,266792.503
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:32.418Z,true,3,5,-30,-52,1317.7770000029705,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,270112.799999997,270110.200000003,268775.757,268777.700000003,268792.423,270125.703
,flow.Sequence,1_40,2021-06-03T01:55:32.418Z,,,5,,,3317.697000002954,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,270113.09999999404,270110.200000003,266775.837,266775.90000000596,266792.503,270125.703
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:37.476Z,true,7,5,-72,-54,3192.771000005945,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,275170.40000000596,275168.40000000596,271958.963,271962.299999997,271975.629,275175.501
,flow.Sequence,1_41,2021-06-03T01:55:37.476Z,,,5,,,5042.697000005981,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,275170.5,275168.40000000596,270109.037,270113.200000003,270125.703,275175.501
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:40.757Z,true,1,15,-86,0,1324.1769999940298,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,278452,278449.59999999404,277108.757,277117.40000000596,277125.423,278459.842
,flow.Sequence,1_42,2021-06-03T01:55:40.758Z,,,15,,,3274.0989999940502,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,278452.299999997,278449.59999999404,275158.835,275170.700000003,275175.501,278459.842
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:44.151Z,false,2,5,14,30,1116.8819999970146,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,1,click @1,3,281845.799999997,281843.299999997,280709.752,280719.40000000596,280726.418,281859.706
,flow.Sequence,1_43,2021-06-03T01:55:44.152Z,,,5,,,3383.4579999970156,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,281846,281843.299999997,278443.176,278452.40000000596,278459.842,281859.706
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:47.963Z,true,4,5,0,-58,1895.4699999940349,response,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,285657.59999999404,285655.09999999404,283742.964,283743.90000000596,283759.63,285659.554
,flow.Sequence,1_44,2021-06-03T01:55:47.964Z,,,5,,,3795.393999994034,completion,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,285657.90000000596,285655.09999999404,281843.04,281846.200000003,281859.706,285659.554
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:50.183Z,true,4,15,-50,-19,865.2000000029802,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,287877.59999999404,287874.700000003,286992.834,287000.59999999404,287009.5,287893.998
,flow.Sequence,1_45,2021-06-03T01:55:50.183Z,,,15,,,2215.1460000029765,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,287877.799999997,287874.700000003,285642.888,285658,285659.554,287893.998
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:53.424Z,true,4,15,43,-40,1838.5239999970072,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,291118.299999997,291115.799999997,289260.61,289260.59999999404,289277.276,291127.202
,flow.Sequence,1_46,2021-06-03T01:55:53.424Z,,,15,,,3221.8019999969983,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,291118.59999999404,291115.799999997,287877.332,287877.90000000596,287893.998,291127.202
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:56.648Z,true,3,15,-7,-99,1746.489999997022,response,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,294341.799999997,294340.299999997,292577.144,292580.5,292593.81,294343.74
,flow.Sequence,1_47,2021-06-03T01:55:56.648Z,,,15,,,3213.0979999970295,completion,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,294342,294340.299999997,291110.536,291118.700000003,291127.202,294343.74
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:56:00.024Z,true,2,5,59,85,966.5560000030091,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,297717.90000000596,297710.200000003,296726.978,296739.700000003,296743.644,297726.938
,flow.Sequence,1_48,2021-06-03T01:56:00.024Z,,,5,,,3366.4600000029895,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,297718.5,297710.200000003,294327.074,294342,294343.74,297726.938
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:56:02.769Z,false,3,15,88,-34,1123.0899999969988,response,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,2,click @2,3,300462.799999997,300460.299999997,299320.544,299320.799999997,299337.21,300470.498
,flow.Sequence,1_49,2021-06-03T01:56:02.769Z,,,15,,,2733.361999996996,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,300463,300460.299999997,297710.272,297718.5,297726.938,300470.498
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:56:06.163Z,true,2,15,91,16,1450.3459999940242,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,303856.700000003,303854.09999999404,302387.088,302400.90000000596,302403.754,303870.362
,flow.Sequence,1_50,2021-06-03T01:56:06.163Z,,,15,,,3383.601999994018,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,303857,303854.09999999404,300453.832,300463.09999999404,300470.498,303870.362
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:56:09.870Z,true,4,5,-73,-62,1991.2060000000056,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,307564,307561.5,305553.628,305569.40000000596,305570.294,307570.214
,flow.Sequence,1_51,2021-06-03T01:56:09.871Z,,,5,,,3691.137999999977,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,307564.299999997,307561.5,303853.696,303857.09999999404,303870.362,307570.214
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:56:12.830Z,true,3,15,7,-1,817.8379999970202,response,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,310523.90000000596,310521.299999997,309686.796,309687.299999997,309703.462,310540.376
,flow.Sequence,1_52,2021-06-03T01:56:12.831Z,,,15,,,2951.0859999970417,completion,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,310524.09999999404,310521.299999997,307553.548,307564.40000000596,307570.214,310540.376
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:56:14.809Z,true,3,15,27,31,776.1379999970086,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,312502.40000000596,312499.799999997,311706.996,311714,311723.662,312506.964
