sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:54:10.150Z,true,3,15,92,-71,1822,response,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,191729,191723,189901,189875,189918,191767
,flow.Sequence,1_16,2021-06-03T01:54:10.151Z,,,15,,,2506,completion,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,191729,191723,189202,189178,189217,191767
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:12.358Z,true,2,5,30,-94,1145,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,193937,193930,192785,192769,192801.00000000003,193968.00000000003
,flow.Sequence,1_17,2021-06-03T01:54:12.359Z,,,5,,,2163,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,193937,193930,191751,191730.00000000003,191767,193968.00000000003
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:14.618Z,false,5,5,96,-93,1220.999999999971,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,1,click @1,7,196196,196189,194968.00000000003,194940,194985,196235
,flow.Sequence,1_18,2021-06-03T01:54:14.618Z,,,5,,,2220.999999999971,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,196197,196189,193951,193938.00000000003,193968.00000000003,196235
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:17.995Z,true,7,5,34,-61,2450,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,199574,199567,197117,197092,197135,199618
,flow.Sequence,1_19,2021-06-03T01:54:17.996Z,,,5,,,3332,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,199574,199567,196218.00000000003,196197,196235,199618
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:19.790Z,true,3,15,94,-24,794,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,201368,201362,200568,200549,200585,201401
,flow.Sequence,1_20,2021-06-03T01:54:19.790Z,,,15,,,1744,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,201368,201362,199601,199574,199618,201401
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:22.041Z,true,4,5,-45,37,1410,response,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,203619,203612,202202,202185,202218.00000000003,203651
,flow.Sequence,1_21,2021-06-03T01:54:22.041Z,,,5,,,2211,completion,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,203619,203612,201385,201368,201401,203651
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:54:25.494Z,true,6,5,-82,-100,2564,response,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,207073,207066,204502,204483,204518,207101
,flow.Sequence,1_22,2021-06-03T01:54:25.494Z,,,5,,,3415,completion,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,207073,207066,203634,203620,203651,207101
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:54:27.586Z,false,1,15,42,-78,1174.000000000029,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,2,click @2,5,209165,209158.00000000003,207984,207957,208001,209201
,flow.Sequence,1_23,2021-06-03T01:54:27.587Z,,,15,,,2057.000000000029,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,209165,209158.00000000003,207084,207073,207101,209201
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:54:30.365Z,true,7,5,40,-90,1702,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,211943,211936,210234,210211,210250,211985
,flow.Sequence,1_24,2021-06-03T01:54:30.365Z,,,5,,,2735,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,211943,211936,209184,209165,209201,211985
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:54:32.854Z,false,1,15,-96,1,1507,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,4,click @4,7,214432.00000000003,214425,212918,212895,212934,214467
,flow.Sequence,1_25,2021-06-03T01:54:32.854Z,,,15,,,2440,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,214432.00000000003,214425,211967,211943,211985,214467
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:54:34.942Z,true,5,15,33,-28,1363,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,216520,216514,215151,215122,215167,216551.00000000003
,flow.Sequence,1_26,2021-06-03T01:54:34.942Z,,,15,,,2047,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,216521.00000000003,216514,214450.00000000003,214432.00000000003,214467,216551.00000000003
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:54:36.780Z,true,3,5,-55,-4,967,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,218359,218352,217385,217368,217400,218401
,flow.Sequence,1_27,2021-06-03T01:54:36.780Z,,,5,,,1800.999999999971,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,218359,218352,216534,216521.00000000003,216551.00000000003,218401
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:54:38.447Z,true,3,15,48,75,868,response,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,220025,220019,219151,219127,219167,220068
,flow.Sequence,1_28,2021-06-03T01:54:38.447Z,,,15,,,1618,completion,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,220026,220019,218385,218359,218401,220068
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:54:39.932Z,true,4,5,-76,-48,769,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,221511,221504,220735,220707,220751,221551.00000000003
,flow.Sequence,1_29,2021-06-03T01:54:39.933Z,,,5,,,1436,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,221511,221504,220051.00000000003,220026,220068,221551.00000000003
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:54:41.587Z,true,5,15,24,21,975,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,223166,223159,222184,222157,222201,223201
,flow.Sequence,1_30,2021-06-03T01:54:41.588Z,,,15,,,1607.999999999971,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,223166,223159,221535,221511,221551.00000000003,223201
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:54:43.414Z,true,3,5,-95,-97,985.0000000000291,response,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,224993,224986.00000000003,224001,223974.00000000003,224018,225034
,flow.Sequence,1_31,2021-06-03T01:54:43.415Z,,,5,,,1785.000000000029,completion,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,224993,224986.00000000003,223185,223166,223201,225034
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:54:45.164Z,true,3,15,88,0,951.0000000000291,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,226743,226736.00000000003,225785,225761,225800,226784
,flow.Sequence,1_32,2021-06-03T01:54:45.165Z,,,15,,,1702.000000000029,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,226743,226736.00000000003,225017,224993,225034,226784
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:54:47.959Z,true,5,5,71,20,2047,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,229538,229531,227484,227464,227500,229567
,flow.Sequence,1_33,2021-06-03T01:54:47.960Z,,,5,,,2747,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,229538,229531,226767,226743,226784,229567
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:54:49.821Z,true,4,15,-14,61,1126,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,231400,231393,230267,230243,230284,231434
,flow.Sequence,1_34,2021-06-03T01:54:49.822Z,,,15,,,1826,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,231400,231393,229550,229538,229567,231434
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:54:51.156Z,true,2,15,-95,-1,759,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,232734,232726,231967,231946,231984,232768
,flow.Sequence,1_35,2021-06-03T01:54:51.156Z,,,15,,,1292,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,232734,232726,231417,231400,231434,232768
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:54:52.528Z,true,4,15,-30,79,649,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,234107,234100,233451,233423,233467,234151
,flow.Sequence,1_36,2021-06-03T01:54:52.529Z,,,15,,,1332,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,234107,234100,232751,232735,232768,234151
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:54:54.367Z,true,1,15,60,61,1103.000000000029,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,235945,235938.00000000003,234835,234816,234850,235984
,flow.Sequence,1_37,2021-06-03T01:54:54.367Z,,,15,,,1787.000000000029,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,235945,235938.00000000003,234133,234107,234151,235984
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:54:56.860Z,true,1,5,-35,10,1714,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,238438.00000000003,238431,236717,236698,236734,238467
,flow.Sequence,1_38,2021-06-03T01:54:56.860Z,,,5,,,2447,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,238438.00000000003,238431,235967,235945,235984,238467
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:54:58.523Z,true,2,15,4,-57,744,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,240101,240094,239350,239329,239367.00000000003,240134
,flow.Sequence,1_39,2021-06-03T01:54:58.523Z,,,15,,,1627,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,240102,240094,238451,238438.00000000003,238467,240134
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:00.825Z,true,2,5,76,65,1529,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,242403,242396.00000000003,240867.00000000003,240838,240884,242434
,flow.Sequence,1_40,2021-06-03T01:55:00.825Z,,,5,,,2262.000000000029,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,242403,242396.00000000003,240118,240102,240134,242434
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:02.147Z,true,1,15,75,35,667,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,243725,243718.00000000003,243051.00000000003,243033.00000000003,243067,243767
,flow.Sequence,1_41,2021-06-03T01:55:02.147Z,,,15,,,1284.000000000029,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,243726,243718.00000000003,242417,242403,242434,243767
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:03.472Z,true,2,5,25,21,643,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,245051.00000000003,245044,244401,244383,244417,245083
,flow.Sequence,1_42,2021-06-03T01:55:03.473Z,,,5,,,1277,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,245051.00000000003,245044,243750,243726,243767,245083
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:04.990Z,true,2,5,-25,-67,911,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,246568,246561,245650,245637,245667,246600
,flow.Sequence,1_43,2021-06-03T01:55:04.990Z,,,5,,,1478,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,246568,246561,245067,245051.00000000003,245083,246600
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:08.106Z,true,5,5,13,0,2193,response,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,249684,249677,247484,247467,247501,249717
,flow.Sequence,1_44,2021-06-03T01:55:08.106Z,,,5,,,3077,completion,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,249684,249677,246584,246568,246600,249717
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:09.523Z,true,3,5,-63,-51,660.0000000000291,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,251102,251093.00000000003,250433,250412,250451,251133
,flow.Sequence,1_45,2021-06-03T01:55:09.524Z,,,5,,,1376.000000000029,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,251102,251093.00000000003,249701,249684,249717,251133
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:11.928Z,true,4,5,-50,-79,1715.999999999971,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,253506,253499,251783.00000000003,251758,251801.00000000003,253551.00000000003
,flow.Sequence,1_46,2021-06-03T01:55:11.928Z,,,5,,,2366,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,253507,253499,251117.00000000003,251102,251133,253551.00000000003
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:13.556Z,true,1,5,81,-55,860,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,255134,255127,254267,254243,254284,255167
,flow.Sequence,1_47,2021-06-03T01:55:13.556Z,,,5,,,1575.999999999971,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,255134,255127,253533.00000000003,253507,253551.00000000003,255167
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:15.870Z,true,3,5,-18,54,1158,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,257447.99999999997,257441.00000000003,256283.00000000003,256264,256300,257483.99999999997
,flow.Sequence,1_48,2021-06-03T01:55:15.870Z,,,5,,,2274.000000000029,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,257449,257441.00000000003,255150,255134,255167,257483.99999999997
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:17.878Z,true,6,15,39,-58,1200,response,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,259456.00000000003,259450,258250,258233,258267,259501.00000000003
,flow.Sequence,1_49,2021-06-03T01:55:17.878Z,,,15,,,1966.000000000029,completion,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,259456.00000000003,259450,257466,257449,257483.99999999997,259501.00000000003
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:19.843Z,true,1,15,-8,-55,1014.0000000000291,response,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,261421,261415.00000000003,260401,260381.00000000003,260417.00000000003,261451.00000000003
,flow.Sequence,1_50,2021-06-03T01:55:19.843Z,,,15,,,1914,completion,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,261421,261415.00000000003,259483,259457,259501.00000000003,261451.00000000003
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:55:22.431Z,true,3,5,42,-48,1820,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,264009,264003,262183,262159,262201,264051
,flow.Sequence,1_51,2021-06-03T01:55:22.431Z,,,5,,,2551.999999999971,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,264009,264003,261434.00000000003,261421,261451.00000000003,264051
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:55:24.110Z,true,1,5,3,27,916,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,265688,265683,264767,264748,264784,265717
,flow.Sequence,1_52,2021-06-03T01:55:24.111Z,,,5,,,1632,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,265689,265683,264034,264009,264051,265717
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:55:26.437Z,true,6,15,55,7,1626,response,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,268015,268009,266383,266363,266401,268050
,flow.Sequence,1_53,2021-06-03T01:55:26.437Z,,,15,,,2292,completion,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,268015,268009,265701,265689,265717,268050
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:55:28.140Z,true,1,15,93,45,1011,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,269718,269712,268701,268674,268717,269750
,flow.Sequence,1_54,2021-06-03T01:55:28.140Z,,,15,,,1662,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,269718,269712,268034,268015,268050,269750
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:55:29.378Z,true,2,5,-69,-56,716,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,270956,270950,270234,270218,270250,271000
,flow.Sequence,1_55,2021-06-03T01:55:29.378Z,,,5,,,1200,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,270956,270950,269734,269718,269750,271000
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:55:34.146Z,true,4,15,50,18,884,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,275724,275718,274834,274819,274850,275767
,flow.Sequence,1_56,2021-06-03T01:55:34.146Z,,,15,,,4718,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,275724,275718,270984,270957,271000,275767
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:55:36.172Z,true,2,15,-23,23,1376,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,277750,277743,276367,276343,276384,277784
,flow.Sequence,1_57,2021-06-03T01:55:36.172Z,,,15,,,1976,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,277750,277743,275749,275725,275767,277784
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:55:38.779Z,true,7,5,75,29,1685,response,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,280357,280351,278666,278654,278684,280401
,flow.Sequence,1_58,2021-06-03T01:55:38.779Z,,,5,,,2567,completion,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,280357,280351,277767,277750,277784,280401
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:55:41.510Z,true,1,15,-13,-1,2015,response,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,283088,283082,281067,281055,281083,283116
,flow.Sequence,1_59,2021-06-03T01:55:41.510Z,,,15,,,2681,completion,0,number-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,283088,283082,280384,280357,280401,283116
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:55:41.511Z,,,,,,131814,completion,,,,,,,,,,,,,,,283089,283082,151252,151229,151268,283116
