sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:15.932Z,true,4,5,-65,56,912.0000000000291,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,246669,246676.00000000003,245764,245752,245780,246697
,flow.Sequence,1_34,2021-06-03T01:55:15.932Z,,,5,,,1995.000000000029,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,246670.00000000003,246676.00000000003,244664,244644,244681,246697
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:18.257Z,false,2,5,48,82,1085,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,3,click @3,3,248994,249000,247915,247899,247931,249034
,flow.Sequence,1_35,2021-06-03T01:55:18.257Z,,,5,,,2303,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,248994,249000,246681,246670.00000000003,246697,249034
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:20.613Z,true,2,15,-61,-43,906,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,251351,251357,250451,250441,250468,251383
,flow.Sequence,1_36,2021-06-03T01:55:20.614Z,,,15,,,2323,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,251351,251357,249018,248994,249034,251383
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:22.865Z,true,1,15,24,75,841,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,253603,253609,252768,252757,252784,253644
,flow.Sequence,1_37,2021-06-03T01:55:22.865Z,,,15,,,2226,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,253603,253609,251368,251351,251383,253644
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:26.139Z,true,1,15,-79,-62,2022.999999999971,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,256876.00000000003,256882.99999999997,254860,254840,254877,256909
,flow.Sequence,1_38,2021-06-03T01:55:26.139Z,,,15,,,3238.999999999971,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,256876.00000000003,256882.99999999997,253627,253603,253644,256909
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:30.554Z,true,5,5,55,38,2905,response,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,261292.00000000003,261298,258393,258370.99999999997,258410,261328
,flow.Sequence,1_39,2021-06-03T01:55:30.554Z,,,5,,,4389,completion,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,261292.00000000003,261298,256893,256877,256909,261328
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:33.088Z,true,2,15,-21,94,1338,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,263825,263832,262494,262481,262511,263868
,flow.Sequence,1_40,2021-06-03T01:55:33.088Z,,,15,,,2504,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,263826,263832,261312,261292.00000000003,261328,263868
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:35.203Z,true,2,5,-72,-61,1012,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,265941.00000000006,265947,264935,264910,264952,265968
,flow.Sequence,1_41,2021-06-03T01:55:35.203Z,,,5,,,2079,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,265941.00000000006,265947,263852,263826,263868,265968
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:37.801Z,true,7,5,-59,-54,1427,response,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,268539,268545,267118,267098,267134,268569
,flow.Sequence,1_42,2021-06-03T01:55:37.801Z,,,5,,,2577,completion,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,268539,268545,265952,265941.00000000006,265968,268569
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:40.238Z,true,1,15,-71,-67,1097,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,270976,270983,269886,269865,269902,271019
,flow.Sequence,1_43,2021-06-03T01:55:40.238Z,,,15,,,2414,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,270976,270983,268553,268539,268569,271019
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:42.731Z,false,2,15,-21,-2,1307,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,5,click @5,5,273469,273476,272169,272141,272185,273509
,flow.Sequence,1_44,2021-06-03T01:55:42.731Z,,,15,,,2457,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,273469,273476,271003,270976,271019,273509
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:45.867Z,true,4,15,-100,-54,1203,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,276605,276612,275409,275397,275426,276642
,flow.Sequence,1_45,2021-06-03T01:55:45.867Z,,,15,,,3103,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,276605,276612,273492,273469,273509,276642
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:48.311Z,true,4,15,-10,27,1065,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,279050,279057,277992,277979,278008,279078
,flow.Sequence,1_46,2021-06-03T01:55:48.312Z,,,15,,,2415,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,279050,279057,276626,276605,276642,279078
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:51.215Z,true,2,15,32,-58,1332,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,281953.00000000006,281960,280628,280609,280644,281994
,flow.Sequence,1_47,2021-06-03T01:55:51.215Z,,,15,,,2882,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,281953.00000000006,281960,279061,279050,279078,281994
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:53.748Z,true,3,5,8,-18,1215,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,284486,284493,283278,283254,283293,284530
,flow.Sequence,1_48,2021-06-03T01:55:53.748Z,,,5,,,2499,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,284486,284493,281978,281953.00000000006,281994,284530
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:56.586Z,true,1,5,-73,64,1102,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,287324,287332,286230,286205,286245,287363
,flow.Sequence,1_49,2021-06-03T01:55:56.586Z,,,5,,,2802,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,287324,287332,284513,284486,284530,287363
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:59.175Z,true,4,5,-97,-16,1725,response,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,289914,289921,288196,288175,288212,289948
,flow.Sequence,1_50,2021-06-03T01:55:59.175Z,,,5,,,2558,completion,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,289914,289921,287345,287325,287363,289948
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:56:02.834Z,true,7,5,87,7,2266,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,293573,293581,291315,291304.00000000006,291330,293609
,flow.Sequence,1_51,2021-06-03T01:56:02.835Z,,,5,,,3633,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,293573,293581,289931,289914,289948,293609
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:56:06.277Z,true,3,5,54,-92,2047,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,297015,297023,294976,294963,294992,297042
,flow.Sequence,1_52,2021-06-03T01:56:06.277Z,,,5,,,3414,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,297016,297023,293593,293573,293609,297042
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:56:08.730Z,true,3,15,-32,84,1151,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,299468,299476,298325,298301,298343,299512
,flow.Sequence,1_53,2021-06-03T01:56:08.730Z,,,15,,,2434,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,299468,299476,297026,297016,297042,299512
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:56:10.708Z,true,4,5,-73,95,908,response,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,301447,301454,300546,300521,300561,301479
,flow.Sequence,1_54,2021-06-03T01:56:10.708Z,,,5,,,1942,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,301447,301454,299495,299469,299512,301479
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:56:12.903Z,true,6,15,14,15,1038.0000000000582,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,303642,303650.00000000006,302612,302596,302628,303683
,flow.Sequence,1_55,2021-06-03T01:56:12.903Z,,,15,,,2171.000000000058,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,303642,303650.00000000006,301461,301447,301479,303683
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:56:15.428Z,true,1,5,-62,64,1374,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,306167.00000000006,306175,304801,304775.00000000006,304817,306200
,flow.Sequence,1_56,2021-06-03T01:56:15.428Z,,,5,,,2492,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,306167.00000000006,306175,303667,303642,303683,306200
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:56:17.752Z,true,2,5,-71,-32,1115,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,308491,308499,307384,307364.00000000006,307401,308533
,flow.Sequence,1_57,2021-06-03T01:56:17.752Z,,,5,,,2299,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,308491,308499,306184,306167.00000000006,306200,308533
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:56:19.851Z,true,1,15,-31,-59,1195,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,310590.00000000006,310598,309403,309390,309419,310619
,flow.Sequence,1_58,2021-06-03T01:56:19.851Z,,,15,,,2065,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,310590.00000000006,310598,308516,308491,308533,310619
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:56:21.942Z,true,2,5,-11,-42,1053,response,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,312681,312689,311636,311617,311653,312719
,flow.Sequence,1_59,2021-06-03T01:56:21.942Z,,,5,,,2070,completion,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,312681,312689,310603,310590.00000000006,310619,312719
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:56:21.942Z,,,,,,168428,completion,,,,,,,,,,,,,,,312681,312689,144231,144222,144261,312719
