sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_5_1,2021-06-03T01:54:19.419Z,true,3,5,-95,-43,1009.838000004107,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,108402.40500000073,108399.5350000041,107373.031,107375.87000000349,107389.697,108406.323
,flow.Sequence,1_5,2021-06-03T01:54:19.419Z,,,5,,,1976.466000004104,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,108402.76500000618,108399.5350000041,106406.403,106408.12999999616,106423.069,108406.323
Stimulus + Response,canvas.Screen,1_6_1,2021-06-03T01:54:21.600Z,true,4,5,-91,-9,1373.7490000007383,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,110583.96000000357,110580.04000000074,109189.625,109194.20500000706,109206.291,110589.569
,flow.Sequence,1_6,2021-06-03T01:54:21.600Z,,,5,,,2173.717000000732,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,110584.2399999965,110580.04000000074,108389.657,108402.88500000315,108406.323,110589.569
Stimulus + Response,canvas.Screen,1_7_1,2021-06-03T01:54:23.134Z,true,3,15,-49,-25,825.1539999965753,response,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,112117.51500000537,112114.69499999657,111272.875,111277.04499999527,111289.541,112122.841
,flow.Sequence,1_7,2021-06-03T01:54:23.134Z,,,15,,,1525.1259999965696,completion,1,graph-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,112117.7800000005,112114.69499999657,110572.903,110584.36500000244,110589.569,112122.841
Stimulus + Response,canvas.Screen,1_8_1,2021-06-03T01:54:25.573Z,true,4,5,-68,-14,1730.9819999998144,response,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,114556.37999999453,114553.79499999981,112806.147,112811.41999999818,112822.813,114563.897
,flow.Sequence,1_8,2021-06-03T01:54:25.573Z,,,5,,,2430.9539999998087,completion,1,graph-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,114556.70499999542,114553.79499999981,112106.175,112117.89999999746,112122.841,114563.897
Stimulus + Response,canvas.Screen,1_9_1,2021-06-03T01:54:27.228Z,true,3,5,-2,49,912.0639999976847,response,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,116211.4900000015,116209.26499999769,115280.535,115289.9999999936,115297.201,116213.831
,flow.Sequence,1_9,2021-06-03T01:54:27.228Z,,,5,,,1645.3679999976885,completion,1,graph-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,116211.74499999324,116209.26499999769,114547.231,114556.81999999797,114563.897,116213.831
Stimulus + Response,canvas.Screen,1_10_1,2021-06-03T01:54:31.338Z,true,4,5,83,-96,3488.846999995061,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,120321.21500000358,120319.31999999506,116813.807,116817.18500000716,116830.473,120330.333
,flow.Sequence,1_10,2021-06-03T01:54:31.338Z,,,5,,,4105.488999995054,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,120321.9950000057,120319.31999999506,116197.165,116211.8599999958,116213.831,120330.333
Stimulus + Response,canvas.Screen,1_11_1,2021-06-03T01:54:33.115Z,true,4,15,-44,42,865.718000002802,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,122098.38500000478,122096.01500000281,121213.631,121226.30500000378,121230.297,122113.595
,flow.Sequence,1_11,2021-06-03T01:54:33.115Z,,,15,,,1765.6820000028092,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,122098.64500000549,122096.01500000281,120313.667,120322.09000000148,120330.333,122113.595
Stimulus + Response,canvas.Screen,1_12_1,2021-06-03T01:54:34.747Z,true,5,15,-16,-9,981.036999997028,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,123730.48500000732,123727.93999999703,122730.237,122736.35999999533,122746.903,123746.863
,flow.Sequence,1_12,2021-06-03T01:54:34.747Z,,,15,,,1614.3449999970326,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,123730.76000000583,123727.93999999703,122096.929,122098.78499999468,122113.595,123746.863
Stimulus + Response,canvas.Screen,1_13_1,2021-06-03T01:54:36.485Z,true,3,15,-82,61,727.2960000055464,response,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,125468.41000000131,125464.21000000555,124720.248,124723.53499999736,124736.914,125470.218
,flow.Sequence,1_13,2021-06-03T01:54:36.485Z,,,15,,,1717.3470000055531,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,125468.68499999982,125464.21000000555,123730.197,123730.86999999941,123746.863,125470.218
Stimulus + Response,canvas.Screen,1_14_1,2021-06-03T01:54:39.036Z,true,2,15,85,83,1862.746000007348,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,128019.35499999672,128016.27000000735,126136.858,126136.5850000002,126153.524,128020.116
,flow.Sequence,1_14,2021-06-03T01:54:39.036Z,,,15,,,2546.0520000073593,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,128019.61499999743,128016.27000000735,125453.552,125468.80000000237,125470.218,128020.116
Stimulus + Response,canvas.Screen,1_15_1,2021-06-03T01:54:40.989Z,true,2,5,94,59,1083.6120000066148,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,129972.59999999369,129970.36000000662,128870.082,128874.1100000043,128886.748,129986.704
,flow.Sequence,1_15,2021-06-03T01:54:40.990Z,,,5,,,1950.2440000066272,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,129972.86500000337,129970.36000000662,128003.45,128019.72999999998,128020.116,129986.704
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:54:42.961Z,true,2,5,-1,77,1238.0029999992694,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,131943.98999999976,131941.34499999927,130686.676,130701.06999999552,130703.342,131953.292
,flow.Sequence,1_16,2021-06-03T01:54:42.961Z,,,5,,,1954.6409999992757,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,131944.30499999726,131941.34499999927,129970.038,129972.97499999695,129986.704,131953.292
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:45.214Z,true,4,15,-81,-7,1491.0029999982798,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,134196.66000000143,134194.26499999827,132686.596,132687.09999999555,132703.262,134203.202
,flow.Sequence,1_17,2021-06-03T01:54:45.214Z,,,15,,,2240.972999998281,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,134196.92499999655,134194.26499999827,131936.626,131944.4499999954,131953.292,134203.202
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:50.505Z,false,7,5,42,-60,4564.354999997275,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,2,click @2,7,139487.810000006,139484.19499999727,134903.174,134915.52500000398,134919.84,139502.536
,flow.Sequence,1_18,2021-06-03T01:54:50.505Z,,,5,,,5280.992999997281,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,139488.0700000067,139484.19499999727,134186.536,134197.0350000047,134203.202,139502.536
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:52.305Z,true,2,5,10,-58,915.8820000058622,response,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,141287.53499999584,141285.05000000587,140352.502,140359.50000000594,140369.168,141302.464
,flow.Sequence,1_19,2021-06-03T01:54:52.305Z,,,5,,,1782.5140000058745,completion,1,graph-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,141287.8250000067,141285.05000000587,139485.87,139488.17500000587,139502.536,141302.464
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:54.219Z,true,1,5,68,-64,1013.2479999966454,response,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,143201.6900000017,143199.00999999663,142169.096,142175.81000000064,142185.762,143219.054
,flow.Sequence,1_20,2021-06-03T01:54:54.219Z,,,5,,,1896.545999996626,completion,0,number-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,143201.96000000578,143199.00999999663,141285.798,141287.9350000003,141302.464,143219.054
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:57.820Z,true,4,15,-81,18,2681.8670000041893,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,146802.76000000595,146800.8850000042,144102.352,144113.91499999445,144119.018,146818.91
,flow.Sequence,1_21,2021-06-03T01:54:57.820Z,,,15,,,3581.8310000041965,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,146803.02000000665,146800.8850000042,143202.388,143202.06500000495,143219.054,146818.91
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:55:01.026Z,true,4,5,-28,-8,2488.1829999979527,response,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,4,click @4,5,150009.12000000244,150007.06499999797,147502.216,147513.6099999945,147518.882,150018.075
,flow.Sequence,1_22,2021-06-03T01:55:01.027Z,,,5,,,3188.1549999979616,completion,0,number-5-sd-1.png,48,43,46,53,51,0,0,53,4,,,5,150009.37499999418,150007.06499999797,146802.244,146803.12500000582,146818.91,150018.075
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:55:04.055Z,true,7,5,81,-25,2250.7539999935543,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,153037.67000000516,153035.46499999356,150768.045,150776.20500000194,150784.711,153051.287
,flow.Sequence,1_23,2021-06-03T01:55:04.055Z,,,5,,,3017.389999993553,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,153037.93000000587,153035.46499999356,150001.409,150009.50499999453,150018.075,153051.287
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:55:06.169Z,true,3,15,14,95,1297.6199999989476,response,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,155151.0200000048,155148.87499999895,153834.589,153837.9949999944,153851.255,155167.869
,flow.Sequence,1_24,2021-06-03T01:55:06.169Z,,,15,,,2097.587999998941,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,155151.28999999433,155148.87499999895,153034.621,153038.03999999946,153051.287,155167.869
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:55:08.059Z,true,2,5,-30,56,971.1120000075025,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,157041.18000000017,157038.94500000752,156051.167,156063.13999999838,156067.833,157051.127
,flow.Sequence,1_25,2021-06-03T01:55:08.059Z,,,5,,,1871.0760000075097,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,157041.45000000426,157038.94500000752,155151.203,155151.84999999474,155167.869,157051.127
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:55:11.661Z,true,6,15,19,37,2805.8260000057053,response,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,160643.02000000316,160640.2550000057,157817.763,157817.89000000572,157834.429,160657.162
,flow.Sequence,1_26,2021-06-03T01:55:11.661Z,,,15,,,3589.1280000057013,completion,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,160643.2599999971,160640.2550000057,157034.461,157041.5650000068,157051.127,160657.162
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:55:14.307Z,true,6,15,55,21,1759.7759999996051,response,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,163289.17000000365,163283.5699999996,161507.128,161518.08500000334,161523.794,163307.056
,flow.Sequence,1_27,2021-06-03T01:55:14.307Z,,,15,,,2626.4079999995884,completion,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,163289.3599999952,163283.5699999996,160640.496,160643.34999999846,160657.162,163307.056
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:55:16.854Z,true,6,5,60,-5,1692.929000000615,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,165835.86500000092,165833.28500000061,164123.69,164133.050000004,164140.356,165840.288
,flow.Sequence,1_28,2021-06-03T01:55:16.854Z,,,5,,,2526.2290000006033,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,165836.33499999996,165833.28500000061,163290.39,163289.44000000774,163307.056,165840.288
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:55:18.815Z,true,6,15,28,27,1038.6419999986538,response,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,6,click @6,7,167797.64000000432,167795.55999999866,166740.252,166748.20000000182,166756.918,167806.876
,flow.Sequence,1_29,2021-06-03T01:55:18.816Z,,,15,,,1955.2719999986584,completion,1,graph-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,167797.89499999606,167795.55999999866,165823.622,165836.4600000059,165840.288,167806.876
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:55:20.875Z,true,3,5,50,-14,1097.8520000074059,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,169856.88500000106,169854.6900000074,168740.172,168751.08499999624,168756.838,169875.775
,flow.Sequence,1_30,2021-06-03T01:55:20.876Z,,,5,,,2047.8140000074054,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,169857.8700000071,169854.6900000074,167790.21,167798.01500000758,167806.876,169875.775
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:55:24.953Z,true,5,15,43,78,3206.588999995991,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,173934.81999999494,173932.329999996,170709.075,170712.9600000044,170725.741,173942.279
,flow.Sequence,1_31,2021-06-03T01:55:24.953Z,,,15,,,4056.554999996006,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,173935.08999999904,173932.329999996,169859.109,169858.03000000305,169875.775,173942.279
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:55:26.940Z,true,2,15,-11,-13,844.2580000044836,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,175921.8899999978,175919.8250000045,175058.901,175074.24499999615,175075.567,175925.533
,flow.Sequence,1_32,2021-06-03T01:55:26.940Z,,,15,,,1977.546000004484,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,175922.1450000041,175919.8250000045,173925.613,173935.1800000004,173942.279,175925.533
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:55:29.235Z,true,2,5,74,85,1437.6560000049067,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,178216.59999999974,178213.15500000492,176758.833,176762.35999999335,176775.499,178225.441
,flow.Sequence,1_33,2021-06-03T01:55:29.235Z,,,5,,,2287.6220000049216,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,178216.83999999368,178213.15500000492,175908.867,175922.25499999768,175925.533,178225.441
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:31.375Z,true,3,15,57,-44,1261.5770000045595,response,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,180356.67500000272,180353.65000000456,179075.407,179079.64500000526,179092.073,180361.261
,flow.Sequence,1_34,2021-06-03T01:55:31.375Z,,,15,,,2128.209000004572,completion,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,180356.95000000123,180353.65000000456,178208.775,178216.92999999505,178225.441,180361.261
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:33.902Z,true,6,15,5,-97,1770.1890000051644,response,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,182883.4199999983,182881.42000000516,181094.565,181100.47000000486,181111.231,182894.493
,flow.Sequence,1_35,2021-06-03T01:55:33.902Z,,,15,,,2520.1590000051656,completion,1,graph-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,182883.81499999377,182881.42000000516,180344.595,180357.0650000038,180361.261,182894.493
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:36.519Z,true,3,15,-97,69,1186.6270000027725,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,185500.68500000634,185497.73000000278,184294.437,184296.15999999805,184311.103,185511.055
,flow.Sequence,1_36,2021-06-03T01:55:36.519Z,,,15,,,2603.2370000027877,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,185500.9699999937,185497.73000000278,182877.827,182883.9900000021,182894.493,185511.055
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:39.418Z,true,3,5,-44,28,1952.6989999995858,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,188399.05500000168,188397.04999999958,186427.685,186429.21499999647,186444.351,188410.939
,flow.Sequence,1_37,2021-06-03T01:55:39.418Z,,,5,,,2885.994999999588,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,188399.3199999968,188397.04999999958,185494.389,185501.0900000052,185511.055,188410.939
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:41.880Z,false,1,5,-46,62,1548.8620000010706,response,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,3,click @3,5,190861.78000000655,190859.76500000106,189294.237,189295.7000000024,189310.903,190864.799
,flow.Sequence,1_38,2021-06-03T01:55:41.881Z,,,5,,,2448.8260000010487,completion,0,number-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,190861.99000000488,190859.76500000106,188394.273,188399.43000000494,188410.939,190864.799
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:43.391Z,true,4,15,-43,59,821.9900000056659,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,192372.85499999416,192370.09500000568,191531.439,191532.29499999725,191548.105,192381.405
,flow.Sequence,1_39,2021-06-03T01:55:43.392Z,,,15,,,1505.2960000056773,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,192373.11499999487,192370.09500000568,190848.133,190862.07499999728,190864.799,192381.405
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:46.759Z,true,5,5,-9,-85,2606.484999993816,response,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,195740.04499999864,195737.85999999382,193114.709,193123.3499999944,193131.375,195747.937
,flow.Sequence,1_40,2021-06-03T01:55:46.759Z,,,5,,,3356.454999993817,completion,1,graph-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,195740.43999999412,195737.85999999382,192364.739,192373.225000003,192381.405,195747.937
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:49.125Z,true,1,15,-58,-100,1306.0700000020734,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,198106.14499999792,198103.96500000206,196781.229,196781.05000000505,196797.895,198114.509
,flow.Sequence,1_41,2021-06-03T01:55:49.125Z,,,15,,,2356.0280000020575,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,198106.41500000202,198103.96500000206,195731.271,195740.60999999347,195747.937,198114.509
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:51.402Z,true,3,5,-3,70,1199.8420000073093,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,200382.9950000072,200380.9750000073,199164.467,199172.26000000664,199181.133,200397.751
,flow.Sequence,1_42,2021-06-03T01:55:51.402Z,,,5,,,2266.46600000732,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,200383.30499999574,200380.9750000073,198097.843,198106.58000000694,198114.509,200397.751
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:53.373Z,true,3,15,-98,55,1013.0249999940279,response,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,3,click @3,3,202354.02499999327,202351.83499999403,201322.144,201329.2550000042,201338.81,202355.436
,flow.Sequence,1_43,2021-06-03T01:55:53.373Z,,,15,,,1954.0839999940363,completion,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,202354.28499999398,202351.83499999403,200381.085,200383.46500000625,200397.751,202355.436
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:55.959Z,true,1,5,26,77,1697.3759999950998,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,204939.88000000536,204936.1099999951,203222.068,203233.35500000394,203238.734,204955.332
,flow.Sequence,1_44,2021-06-03T01:55:55.959Z,,,5,,,2580.6739999951096,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,204940.14500000048,204936.1099999951,202338.77,202354.3900000077,202355.436,204955.332
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:59.196Z,true,5,5,-55,19,2452.3520000055432,response,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,208176.81000000448,208174.32000000554,205705.302,205721.0150000028,205721.968,208188.536
,flow.Sequence,1_45,2021-06-03T01:55:59.196Z,,,5,,,3218.988000005542,completion,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,208177.22500000673,208174.32000000554,204938.666,204940.25499999407,204955.332,208188.536
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:56:01.231Z,true,1,15,62,-80,1171.0879999985627,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,210211.60999999847,210209.58999999857,209021.836,209024.17000000423,209038.502,210221.788
,flow.Sequence,1_46,2021-06-03T01:56:01.231Z,,,15,,,2021.0539999985776,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,210211.86999999918,210209.58999999857,208171.87,208177.37999999372,208188.536,210221.788
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:56:04.785Z,true,1,15,-13,68,2675.0350000075123,response,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,213765.5800000066,213763.45500000753,211071.754,211084.7300000023,211088.42,213779.813
,flow.Sequence,1_47,2021-06-03T01:56:04.785Z,,,15,,,3541.6670000075246,completion,0,number-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,213765.9399999975,213763.45500000753,210205.122,210211.97000000393,210221.788,213779.813
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:56:06.617Z,true,1,15,29,-60,999.557999999437,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,215597.90999999677,215596.00499999942,214579.781,214589.82500000275,214596.447,215613.073
,flow.Sequence,1_48,2021-06-03T01:56:06.617Z,,,15,,,1816.191999999428,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,215598.16999999748,215596.00499999942,213763.147,213766.05000000563,213779.813,215613.073
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:56:08.855Z,true,2,15,99,29,1420.409000005544,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,217835.44999999867,217833.45000000554,216396.375,216408.38500000245,216413.041,217846.317
,flow.Sequence,1_49,2021-06-03T01:56:08.855Z,,,15,,,2220.3770000055374,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,217835.70999999938,217833.45000000554,215596.407,215598.54999999516,215613.073,217846.317
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:56:10.583Z,true,2,5,-95,-72,915.2850000053004,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,219563.58000000182,219561.5700000053,218629.619,218643.7350000051,218646.285,219579.581
,flow.Sequence,1_50,2021-06-03T01:56:10.583Z,,,5,,,1715.2530000052939,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,219563.79000000015,219561.5700000053,217829.651,217835.81000000413,217846.317,219579.581
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:56:12.134Z,true,2,15,-32,74,849.5230000015581,response,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,221114.65499999758,221112.41000000155,220246.221,220258.05499999842,220262.887,221129.519
,flow.Sequence,1_51,2021-06-03T01:56:12.134Z,,,15,,,1532.8290000015404,completion,1,graph-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,221114.9049999949,221112.41000000155,219562.915,219563.8750000071,219579.581,221129.519
