sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
,flow.Sequence,1_14,2021-06-03T01:54:15.187Z,,,5,,,2464.6540000000095,completion,1,graph-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,189528.6000000015,189526,187044.68,187060.6000000015,187061.346,189529.827
Stimulus + Response,canvas.Screen,1_15_1,2021-06-03T01:54:18.443Z,true,3,5,-30,-41,2285.345000000758,response,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,192784.40000000037,192781.80000000075,190479.789,190490.80000000075,190496.455,192796.363
,flow.Sequence,1_15,2021-06-03T01:54:18.444Z,,,5,,,3251.973000000755,completion,0,number-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,192784.70000000112,192781.80000000075,189513.161,189528.70000000112,189529.827,192796.363
Stimulus + Response,canvas.Screen,1_16_1,2021-06-03T01:54:22.049Z,true,3,5,86,30,2924.3970000003756,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,196389.6000000015,196387.40000000037,193446.337,193460.40000000037,193463.003,196396.219
,flow.Sequence,1_16,2021-06-03T01:54:22.049Z,,,5,,,3591.0370000003604,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,196389.80000000075,196387.40000000037,192779.697,192784.80000000075,192796.363,196396.219
Stimulus + Response,canvas.Screen,1_17_1,2021-06-03T01:54:24.382Z,true,2,5,27,-76,1307.5550000003714,response,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,198722.6000000015,198720.40000000037,197396.179,197400.90000000037,197412.845,198729.644
,flow.Sequence,1_17,2021-06-03T01:54:24.382Z,,,5,,,2324.1810000003607,completion,0,number-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,198722.90000000037,198720.40000000037,196379.553,196390,196396.219,198729.644
Stimulus + Response,canvas.Screen,1_18_1,2021-06-03T01:54:26.714Z,true,3,5,-9,-4,1139.670000001497,response,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,201054.5,201052.6000000015,199896.264,199908.6000000015,199912.93,201062.884
,flow.Sequence,1_18,2021-06-03T01:54:26.714Z,,,5,,,2322.95600000149,completion,0,number-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,201054.80000000075,201052.6000000015,198712.978,198723.1000000015,198729.644,201062.884
Stimulus + Response,canvas.Screen,1_19_1,2021-06-03T01:54:28.744Z,true,1,5,95,12,1119.8520000011194,response,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,1,click @1,3,203084.90000000037,203082.70000000112,201946.182,201954.40000000037,201962.848,203096.136
,flow.Sequence,1_19,2021-06-03T01:54:28.744Z,,,5,,,2019.8160000011267,completion,1,graph-3-sd-5.png,83,76,80,0,0,0,0,83,1,,,3,203085.20000000112,203082.70000000112,201046.218,201054.80000000075,201062.884,203096.136
Stimulus + Response,canvas.Screen,1_20_1,2021-06-03T01:54:30.758Z,true,2,15,0,-73,1117.3660000007367,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,205099,205096.80000000075,203962.768,203976.40000000037,203979.434,205112.722
,flow.Sequence,1_20,2021-06-03T01:54:30.759Z,,,15,,,2000.6640000007465,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,205099.40000000037,205096.80000000075,203079.47,203085.30000000075,203096.136,205112.722
Stimulus + Response,canvas.Screen,1_21_1,2021-06-03T01:54:32.645Z,true,2,15,-64,-1,1003.946000000753,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,206985.80000000075,206983.30000000075,205962.688,205966.40000000037,205979.354,206995.98
,flow.Sequence,1_21,2021-06-03T01:54:32.645Z,,,15,,,1870.5780000007362,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,206986.1000000015,206983.30000000075,205096.056,205099.40000000037,205112.722,206995.98
Stimulus + Response,canvas.Screen,1_22_1,2021-06-03T01:54:34.547Z,true,4,15,-71,-96,956.3240000014775,response,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,208887.90000000037,208885.6000000015,207912.61,207924.40000000037,207929.276,208896.857
,flow.Sequence,1_22,2021-06-03T01:54:34.547Z,,,15,,,1889.6200000014796,completion,1,graph-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,208888.1000000015,208885.6000000015,206979.314,206986.20000000112,206995.98,208896.857
Stimulus + Response,canvas.Screen,1_23_1,2021-06-03T01:54:36.347Z,true,4,15,5,95,887.9790000007488,response,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,210687.40000000037,210684.80000000075,209780.155,209787.40000000037,209796.821,210696.785
,flow.Sequence,1_23,2021-06-03T01:54:36.347Z,,,15,,,1787.943000000756,completion,1,graph-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,210687.70000000112,210684.80000000075,208880.191,208888.30000000075,208896.857,210696.785
Stimulus + Response,canvas.Screen,1_24_1,2021-06-03T01:54:38.321Z,true,1,15,-42,41,1046.0849999999919,response,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,1,click @1,7,212661.70000000112,212659.5,211596.749,211611,211613.415,212663.373
,flow.Sequence,1_24,2021-06-03T01:54:38.321Z,,,15,,,1962.7149999999965,completion,1,graph-7-ld-3.png,90,68,62,83,77,73,56,90,1,,,7,212662,212659.5,210680.119,210687.80000000075,210696.785,212663.373
Stimulus + Response,canvas.Screen,1_25_1,2021-06-03T01:54:40.247Z,true,1,5,-45,73,1055.3950000003679,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,214587.90000000037,214585.40000000037,213513.339,213513.20000000112,213530.005,214596.629
,flow.Sequence,1_25,2021-06-03T01:54:40.248Z,,,5,,,1922.0270000003802,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,214588.30000000075,214585.40000000037,212646.707,212662.1000000015,212663.373,214596.629
Stimulus + Response,canvas.Screen,1_26_1,2021-06-03T01:54:42.190Z,true,1,15,88,-61,981.4090000000142,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,216530.1000000015,216528,215529.925,215534.90000000037,215546.591,216546.551
,flow.Sequence,1_26,2021-06-03T01:54:42.190Z,,,15,,,1931.3710000000137,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,216530.5,216528,214579.963,214588.30000000075,214596.629,216546.551
Stimulus + Response,canvas.Screen,1_27_1,2021-06-03T01:54:44.108Z,true,5,15,34,31,983.0190000011062,response,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,218448.5,218446.20000000112,217446.515,217453.40000000037,217463.181,218463.141
,flow.Sequence,1_27,2021-06-03T01:54:44.109Z,,,15,,,1899.6490000011108,completion,1,graph-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,218448.90000000037,218446.20000000112,216529.885,216530.6000000015,216546.551,218463.141
Stimulus + Response,canvas.Screen,1_28_1,2021-06-03T01:54:47.213Z,true,5,5,65,3,1993.223000001104,response,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,221553.40000000037,221550.70000000112,219540.811,219540.80000000075,219557.477,221557.397
,flow.Sequence,1_28,2021-06-03T01:54:47.213Z,,,5,,,3087.5590000011143,completion,1,graph-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,221553.70000000112,221550.70000000112,218446.475,218449.20000000112,218463.141,221557.397
Stimulus + Response,canvas.Screen,1_29_1,2021-06-03T01:54:50.031Z,true,6,5,89,3,1994.6690000011295,response,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,224371,224368.70000000112,222357.365,222372.90000000037,222374.031,224373.951
,flow.Sequence,1_29,2021-06-03T01:54:50.031Z,,,5,,,2811.3030000011204,completion,0,number-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,224371.40000000037,224368.70000000112,221540.731,221553.90000000037,221557.397,224373.951
Stimulus + Response,canvas.Screen,1_30_1,2021-06-03T01:54:52.929Z,false,6,15,11,-11,1909.1550000003772,response,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,4,click @4,7,227268.70000000112,227266.40000000037,225340.579,225350.20000000112,225357.245,227273.835
,flow.Sequence,1_30,2021-06-03T01:54:52.929Z,,,15,,,2892.4490000003716,completion,0,number-7-ld-5.png,43,38,27,48,19,56,33,56,6,,,7,227268.90000000037,227266.40000000037,224357.285,224371.5,224373.951,227273.835
Stimulus + Response,canvas.Screen,1_31_1,2021-06-03T01:54:55.874Z,true,4,15,-19,-50,1987.9030000011262,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,230213.90000000037,230211.70000000112,228207.131,228215.6000000015,228223.797,230223.717
,flow.Sequence,1_31,2021-06-03T01:54:55.874Z,,,15,,,2937.8650000011257,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,230214.20000000112,230211.70000000112,227257.169,227269.1000000015,227273.835,230223.717
Stimulus + Response,canvas.Screen,1_32_1,2021-06-03T01:54:57.784Z,true,1,15,15,-81,1025.7900000003865,response,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,232124.40000000037,232121.90000000037,231079.444,231089.5,231096.11,232129.402
,flow.Sequence,1_32,2021-06-03T01:54:57.785Z,,,15,,,1898.1830000003683,completion,1,graph-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,232124.70000000112,232121.90000000037,230207.051,230214.30000000075,230223.717,232129.402
Stimulus + Response,canvas.Screen,1_33_1,2021-06-03T01:54:59.655Z,true,3,5,-13,99,897.1700000011188,response,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,3,click @3,3,233995.30000000075,233993.20000000112,233079.364,233079.6000000015,233096.03,234012.66
,flow.Sequence,1_33,2021-06-03T01:54:59.656Z,,,5,,,1863.7980000011157,completion,1,graph-3-sd-4.png,15,11,18,0,0,0,0,18,3,,,3,233995.6000000015,233993.20000000112,232112.736,232124.70000000112,232129.402,234012.66
Stimulus + Response,canvas.Screen,1_34_1,2021-06-03T01:55:02.521Z,false,6,15,-86,64,2246.3640000000014,response,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,3,click @3,7,236860.90000000037,236859,234595.97,234600,234612.636,236862.546
,flow.Sequence,1_34,2021-06-03T01:55:02.521Z,,,15,,,2846.3399999999965,completion,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,236861.1000000015,236859,233995.994,233995.70000000112,234012.66,236862.546
Stimulus + Response,canvas.Screen,1_35_1,2021-06-03T01:55:04.671Z,true,3,15,40,-18,1262.1559999999881,response,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,239010.30000000075,239008,237729.178,237736.30000000075,237745.844,239012.46
,flow.Sequence,1_35,2021-06-03T01:55:04.671Z,,,15,,,2145.453999999998,completion,0,number-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,239010.6000000015,239008,236845.88,236861.20000000112,236862.546,239012.46
Stimulus + Response,canvas.Screen,1_36_1,2021-06-03T01:55:09.327Z,true,7,5,91,39,3702.3780000007537,response,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,243666.80000000075,243664.80000000075,239945.756,239949.5,239962.422,243682.151
,flow.Sequence,1_36,2021-06-03T01:55:09.327Z,,,5,,,4652.340000000753,completion,0,number-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,243667.1000000015,243664.80000000075,238995.794,239010.70000000112,239012.46,243682.151
Stimulus + Response,canvas.Screen,1_37_1,2021-06-03T01:55:11.262Z,true,2,15,-95,-13,1133.747000001109,response,1,graph-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,245601.5,245599.20000000112,244448.787,244454.90000000037,244465.453,245615.407
,flow.Sequence,1_37,2021-06-03T01:55:11.262Z,,,15,,,1917.049000001105,completion,1,graph-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,245601.80000000075,245599.20000000112,243665.485,243667.1000000015,243682.151,245615.407
Stimulus + Response,canvas.Screen,1_38_1,2021-06-03T01:55:13.523Z,true,2,15,-3,12,1327.6630000011064,response,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,247862.1000000015,247859.70000000112,246515.371,246524.70000000112,246532.037,247865.317
,flow.Sequence,1_38,2021-06-03T01:55:13.523Z,,,15,,,2244.293000001111,completion,0,number-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,247862.30000000075,247859.70000000112,245598.741,245601.90000000037,245615.407,247865.317
Stimulus + Response,canvas.Screen,1_39_1,2021-06-03T01:55:15.432Z,true,1,15,-64,-19,904.7229999999981,response,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,249772,249770,248848.611,248856.80000000075,248865.277,249781.907
,flow.Sequence,1_39,2021-06-03T01:55:15.433Z,,,15,,,1904.68299999999,completion,1,graph-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,249772.20000000112,249770,247848.651,247863.90000000037,247865.317,249781.907
Stimulus + Response,canvas.Screen,1_40_1,2021-06-03T01:55:17.502Z,true,2,5,-79,-3,1157.7290000014764,response,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,2,click @2,3,251841.80000000075,251839.6000000015,250665.205,250671.80000000075,250681.871,251848.858
,flow.Sequence,1_40,2021-06-03T01:55:17.503Z,,,5,,,2057.6930000014836,completion,0,number-3-sd-1.png,71,75,68,0,0,0,0,75,2,,,3,251842.1000000015,251839.6000000015,249765.241,249772.40000000037,249781.907,251848.858
Stimulus + Response,canvas.Screen,1_41_1,2021-06-03T01:55:20.878Z,true,2,15,-39,20,2466.4780000007595,response,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,2,click @2,5,255217.6000000015,255215.30000000075,252732.156,252741.40000000037,252748.822,255232.056
,flow.Sequence,1_41,2021-06-03T01:55:20.879Z,,,15,,,3366.4420000007376,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,255217.90000000037,255215.30000000075,251832.192,251842.20000000112,251848.858,255232.056
Stimulus + Response,canvas.Screen,1_42_1,2021-06-03T01:55:22.732Z,true,7,5,-31,-17,1037.3760000003676,response,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,7,click @7,7,257071.6000000015,257069.40000000037,256015.358,256020.90000000037,256032.024,257081.982
,flow.Sequence,1_42,2021-06-03T01:55:22.733Z,,,5,,,1837.3440000003611,completion,1,graph-7-sd-4.png,33,37,36,31,34,29,39,39,7,,,7,257071.80000000075,257069.40000000037,255215.39,255218,255232.056,257081.982
Stimulus + Response,canvas.Screen,1_43_1,2021-06-03T01:55:24.300Z,true,2,5,77,5,788.5820000011299,response,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,258639.30000000075,258637.20000000112,257831.952,257835.40000000037,257848.618,258648.586
,flow.Sequence,1_43,2021-06-03T01:55:24.300Z,,,5,,,1555.2180000011285,completion,1,graph-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,258639.5,258637.20000000112,257065.316,257071.90000000037,257081.982,258648.586
Stimulus + Response,canvas.Screen,1_44_1,2021-06-03T01:55:26.625Z,true,3,15,72,-98,1480.2140000014915,response,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,3,click @3,3,260964.30000000075,260962.1000000015,259465.22,259475.70000000112,259481.886,260965.16
,flow.Sequence,1_44,2021-06-03T01:55:26.625Z,,,15,,,2313.51400000148,completion,0,number-3-ld-2.png,52,62,72,0,0,0,0,72,3,,,3,260964.6000000015,260962.1000000015,258631.92,258639.70000000112,258648.586,260965.16
Stimulus + Response,canvas.Screen,1_45_1,2021-06-03T01:55:28.193Z,true,3,5,-100,4,898.2000000000116,response,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,3,click @3,5,262532.6000000015,262530,261615.134,261624.80000000075,261631.8,262542.893
,flow.Sequence,1_45,2021-06-03T01:55:28.194Z,,,5,,,1564.8399999999965,completion,1,graph-5-sd-4.png,70,68,75,65,72,0,0,75,3,,,5,262532.9000000004,262530,260948.494,260964.80000000075,260965.16,262542.893
Stimulus + Response,canvas.Screen,1_46_1,2021-06-03T01:55:31.632Z,true,5,5,-90,18,2692.8030000000144,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,5,click @5,5,265971.4000000004,265969,263259.531,263272,263276.197,265976.089
,flow.Sequence,1_46,2021-06-03T01:55:31.633Z,,,5,,,3426.107000000018,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,265971.7000000011,265969,262526.227,262533,262542.893,265976.089
Stimulus + Response,canvas.Screen,1_47_1,2021-06-03T01:55:33.105Z,true,3,15,12,45,748.9730000011041,response,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,3,click @3,3,267443.9000000004,267441.7000000011,266676.061,266679.2000000011,266692.727,267459.363
,flow.Sequence,1_47,2021-06-03T01:55:33.105Z,,,15,,,1465.6110000011395,completion,1,graph-3-ld-5.png,10,19,30,0,0,0,0,30,3,,,3,267444.30000000075,267441.7000000011,265959.423,265971.80000000075,265976.089,267459.363
Stimulus + Response,canvas.Screen,1_48_1,2021-06-03T01:55:37.324Z,true,5,5,-60,83,3401.069000000367,response,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,5,click @5,7,271662.7000000011,271660.4000000004,268242.665,268247.6000000015,268259.331,271675.861
,flow.Sequence,1_48,2021-06-03T01:55:37.324Z,,,5,,,4201.03700000036,completion,0,number-7-sd-2.png,55,48,52,57,59,50,53,59,5,,,7,271663,271660.4000000004,267442.697,267444.30000000075,267459.363,271675.861
Stimulus + Response,canvas.Screen,1_49_1,2021-06-03T01:55:39.202Z,true,2,5,55,-39,679.6530000007479,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,273540.2000000011,273538.80000000075,272842.481,272848,272859.147,273546.324
,flow.Sequence,1_49,2021-06-03T01:55:39.202Z,,,5,,,1862.9390000007697,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,273540.4000000004,273538.80000000075,271659.195,271663.1000000015,271675.861,273546.324
Stimulus + Response,canvas.Screen,1_50_1,2021-06-03T01:55:41.202Z,true,2,5,-16,-90,1174.0420000000158,response,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,2,click @2,3,275541.2000000011,275537,274346.292,274361.1000000015,274362.958,275546.244
,flow.Sequence,1_50,2021-06-03T01:55:41.203Z,,,5,,,1990.6759999999776,completion,0,number-3-sd-3.png,21,28,25,0,0,0,0,28,2,,,3,275541.4000000004,275537,273529.658,273540.5,273546.324,275546.244
Stimulus + Response,canvas.Screen,1_51_1,2021-06-03T01:55:44.488Z,true,4,15,-39,-9,2361.6259999999893,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,278826.80000000075,278824.5,276446.208,276462.5,276462.874,278829.446
,flow.Sequence,1_51,2021-06-03T01:55:44.488Z,,,15,,,3278.255999999994,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,278827.1000000015,278824.5,275529.578,275541.5,275546.244,278829.446
Stimulus + Response,canvas.Screen,1_52_1,2021-06-03T01:55:48.628Z,true,4,5,40,-7,3234.6900000015157,response,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,282966.5,282964.1000000015,279712.744,279726,279729.41,282979.28
,flow.Sequence,1_52,2021-06-03T01:55:48.628Z,,,5,,,4134.654000001494,completion,0,number-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,282966.80000000075,282964.1000000015,278812.78,278827.2000000011,278829.446,282979.28
